target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.01,139922.9
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.025,142132.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.05,144801.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.1,145857.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.15,147208.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.2,148629.9
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.25,148958.9
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.3,149606.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.35,150006.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.4,150485.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.45,150842.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.5,151186.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.55,151328.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.6,151642.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.65,152154.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.7,152992.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.75,153610.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.8,154420.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.85,155583.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.9,156404.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.95,158879.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.975,160997.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.99,165990.9
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.01,202476.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.025,205100.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.05,208379.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.1,209571.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.15,211189.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.2,212999.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.25,213339.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.3,214097.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.35,214557.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.4,215105.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.45,215526.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.5,215941.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.55,216168.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.6,216497.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.65,217093.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.7,218158.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.75,218891.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.8,219880.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.85,221172.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.9,222219.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.95,225146.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.975,227685.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.99,233656.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.01,10924.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.025,11063.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.05,11231.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.1,11299.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.15,11384.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.2,11467.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.25,11481.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.3,11526.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.35,11554.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.4,11590.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.45,11601.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.5,11623.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.55,11629.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.6,11650.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.65,11685.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.7,11751.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.75,11782.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.8,11833.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.85,11904.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.9,11955.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.95,12096.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.975,12233.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.99,12549.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.01,44793.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.025,45184.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.05,45647.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.1,45821.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.15,46054.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.2,46308.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.25,46339.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.3,46470.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.35,46537.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.4,46622.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.45,46649.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.5,46716.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.55,46745.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.6,46795.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.65,46889.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.7,47086.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.75,47167.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.8,47324.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.85,47475.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.9,47633.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.95,48006.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.975,48390.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.99,49259.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.01,97634.9
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.025,98913.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.05,100462.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.1,101050.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.15,101803.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.2,102651.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.25,102791.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.3,103194.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.35,103413.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.4,103704.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.45,103869.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.5,104086.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.55,104161.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.6,104342.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.65,104620.6
