target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.01,0.0
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.025,0.0
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.05,53.1
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.1,141.8
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.15,276.1
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.2,293.3
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.25,331.0
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.3,370.0
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.35,422.3
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.4,478.6
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.45,493.6
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.5,559.2
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.55,608.0
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.6,698.1
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.65,793.4
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.7,907.0
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.75,939.5
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.8,1096.4
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.85,1235.7
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.9,1572.4
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.95,1981.8
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.975,2494.0
1 wk ahead inc case,2021-06-21,2021-06-26,GM01,quantile,0.99,3301.7
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.01,0.0
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.025,0.0
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.05,64.5
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.1,171.2
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.15,333.1
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.2,351.1
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.25,392.8
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.3,434.2
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.35,488.6
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.4,552.5
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.45,568.7
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.5,648.4
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.55,675.7
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.6,797.1
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.65,894.8
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.7,1023.3
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.75,1052.8
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.8,1259.4
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.85,1402.7
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.9,1791.6
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.95,2280.3
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.975,2880.0
1 wk ahead inc case,2021-06-21,2021-06-26,GM02,quantile,0.99,3800.4
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.01,0.0
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.025,0.0
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.05,0.0
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.1,1.2
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.15,2.7
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.2,5.6
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.25,6.3
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.3,6.3
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.35,6.5
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.4,7.7
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.45,7.7
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.5,9.1
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.55,10.7
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.6,13.6
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.65,18.9
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.7,25.8
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.75,27.6
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.8,35.2
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.85,43.1
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.9,63.4
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.95,86.6
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.975,117.5
1 wk ahead inc case,2021-06-21,2021-06-26,GM03,quantile,0.99,166.9
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.01,4.7
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.025,15.8
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.05,54.4
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.1,75.2
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.15,106.5
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.2,107.3
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.25,124.4
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.3,128.5
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.35,144.4
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.4,156.4
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.45,160.3
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.5,173.2
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.55,180.9
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.6,195.6
1 wk ahead inc case,2021-06-21,2021-06-26,GM04,quantile,0.65,211.1
