target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.01,245.3
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.025,644.3
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.05,1056.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.1,1325.8
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.15,1617.9
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.2,1716.5
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.25,1958.7
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.3,1995.4
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.35,2264.2
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.4,2475.2
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.45,2497.9
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.5,2732.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.55,2812.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.6,3066.4
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.65,3158.9
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.7,3377.9
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.75,3555.0
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.8,3825.6
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.85,4132.4
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.9,4435.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.95,5177.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.975,5788.6
1 wk ahead inc case,2021-06-07,2021-06-12,GM01,quantile,0.99,7175.8
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.01,58.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.025,244.8
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.05,462.6
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.1,731.3
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.15,989.6
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.2,1146.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.25,1405.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.3,1426.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.35,1751.7
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.4,2008.6
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.45,2020.4
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.5,2327.1
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.55,2391.3
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.6,2697.5
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.65,2798.9
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.7,3045.8
1 wk ahead inc case,2021-06-07,2021-06-12,GM02,quantile,0.75,3286.3
