target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.01,6598.7
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.025,7414.2
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.05,8037.3
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.1,8314.0
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.15,8612.8
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.2,8735.2
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.25,8932.5
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.3,9036.1
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.35,9152.4
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.4,9253.2
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.45,9360.3
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.5,9548.1
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.55,9691.7
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.6,9908.9
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.65,10015.3
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.7,10207.5
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.75,10316.5
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.8,10586.6
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.85,11005.9
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.9,11396.7
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.95,12070.5
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.975,12660.8
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.99,14002.6
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.01,10771.3
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.025,11746.4
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.05,12508.8
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.1,12833.3
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.15,13197.2
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.2,13355.1
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.25,13579.9
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.3,13699.9
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.35,13846.3
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.4,13977.5
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.45,14114.8
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.5,14341.6
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.55,14513.0
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.6,14783.7
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.65,14904.2
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.7,15149.5
