target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.01,361.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.025,549.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.05,813.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.1,1166.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.15,1298.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.2,1436.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.25,1641.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.3,1732.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.35,1929.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.4,2017.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.45,2075.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.5,2261.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.55,2406.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.6,2529.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.65,2607.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.7,2753.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.75,2901.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.8,3134.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.85,3330.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.9,3757.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.95,4336.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.975,4767.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.99,5683.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.01,410.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.025,621.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.05,923.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.1,1324.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.15,1480.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.2,1671.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.25,1898.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.3,2003.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.35,2231.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.4,2332.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.45,2408.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.5,2635.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.55,2784.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.6,2934.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.65,3026.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.7,3196.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.75,3370.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.8,3658.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.85,3875.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.9,4394.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.95,5076.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.975,5581.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.99,6647.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.01,4.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.025,5.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.05,7.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.1,13.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.15,16.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.2,20.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.25,27.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.3,32.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.35,42.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.4,47.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.45,49.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.5,60.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.55,70.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.6,77.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.65,82.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.7,90.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.75,99.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.8,113.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.85,125.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.9,150.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.95,185.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.975,212.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.99,268.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.01,30.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.025,41.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.05,52.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.1,93.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.15,102.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.2,126.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.25,158.8
