target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.01,21454.4
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.025,22530.3
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.05,23328.2
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.1,23665.4
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.15,24137.0
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.2,24291.6
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.25,24445.9
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.3,24602.8
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.35,24827.4
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.4,25028.1
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.45,25190.3
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.5,25325.6
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.55,25454.7
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.6,25709.1
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.65,25813.5
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.7,26248.2
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.75,26438.9
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.8,26664.6
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.85,27065.4
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.9,27554.3
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.95,28363.6
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.975,28961.1
1 wk ahead inc case,2021-11-08,2021-11-13,GM01,quantile,0.99,30451.9
1 wk ahead inc case,2021-11-08,2021-11-13,GM02,quantile,0.01,38001.9
1 wk ahead inc case,2021-11-08,2021-11-13,GM02,quantile,0.025,39396.4
1 wk ahead inc case,2021-11-08,2021-11-13,GM02,quantile,0.05,40387.5
1 wk ahead inc case,2021-11-08,2021-11-13,GM02,quantile,0.1,40787.2
1 wk ahead inc case,2021-11-08,2021-11-13,GM02,quantile,0.15,41367.0
1 wk ahead inc case,2021-11-08,2021-11-13,GM02,quantile,0.2,41571.0
1 wk ahead inc case,2021-11-08,2021-11-13,GM02,quantile,0.25,41729.1
1 wk ahead inc case,2021-11-08,2021-11-13,GM02,quantile,0.3,41962.2
1 wk ahead inc case,2021-11-08,2021-11-13,GM02,quantile,0.35,42233.6
1 wk ahead inc case,2021-11-08,2021-11-13,GM02,quantile,0.4,42458.9
1 wk ahead inc case,2021-11-08,2021-11-13,GM02,quantile,0.45,42717.1
1 wk ahead inc case,2021-11-08,2021-11-13,GM02,quantile,0.5,42852.9
