target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.01,5968.8
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.025,7564.1
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.05,8379.9
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.1,9046.2
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.15,9482.1
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.2,9825.2
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.25,10106.0
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.3,10417.6
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.35,10623.0
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.4,10830.2
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.45,11008.4
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.5,11227.0
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.55,11446.2
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.6,11675.5
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.65,11914.9
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.7,12204.3
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.75,12545.7
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.8,12936.9
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.85,13335.5
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.9,13868.0
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.95,14812.9
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.975,15543.8
1 wk ahead inc case,2021-09-06,2021-09-11,GM01,quantile,0.99,16714.0
1 wk ahead inc case,2021-09-06,2021-09-11,GM02,quantile,0.01,5176.4
1 wk ahead inc case,2021-09-06,2021-09-11,GM02,quantile,0.025,6963.0
1 wk ahead inc case,2021-09-06,2021-09-11,GM02,quantile,0.05,7873.1
1 wk ahead inc case,2021-09-06,2021-09-11,GM02,quantile,0.1,8609.3
1 wk ahead inc case,2021-09-06,2021-09-11,GM02,quantile,0.15,9101.5
1 wk ahead inc case,2021-09-06,2021-09-11,GM02,quantile,0.2,9466.5
1 wk ahead inc case,2021-09-06,2021-09-11,GM02,quantile,0.25,9778.1
