"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","point",NA,23257.1856562406,"GM01"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","point",NA,27487.4913740454,"GM01"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","point",NA,32573.3753591421,"GM01"
2021-04-19,"4 wk ahead inc case",2021-05-15,"GM01","point",NA,38266.3352100573,"GM01"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.01,17693.0005658205,"GM01"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.01,18677.7810892856,"GM01"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","quantile",0.01,18670.429774007,"GM01"
2021-04-19,"4 wk ahead inc case",2021-05-15,"GM01","quantile",0.01,19643.1676831496,"GM01"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.025,18503.8071383963,"GM01"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.025,19481.7441675564,"GM01"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","quantile",0.025,20063.4522444387,"GM01"
2021-04-19,"4 wk ahead inc case",2021-05-15,"GM01","quantile",0.025,21134.520456428,"GM01"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.05,18952.1744948022,"GM01"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.05,20446.8156803481,"GM01"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","quantile",0.05,21847.0848574301,"GM01"
2021-04-19,"4 wk ahead inc case",2021-05-15,"GM01","quantile",0.05,22643.802269568,"GM01"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.1,19683.1632263113,"GM01"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.1,21606.6402501826,"GM01"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","quantile",0.1,23338.1194027007,"GM01"
2021-04-19,"4 wk ahead inc case",2021-05-15,"GM01","quantile",0.1,24736.4686391481,"GM01"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.15,20234.006879109,"GM01"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.15,22519.1605438071,"GM01"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM01","quantile",0.15,24819.2048040778,"GM01"
2021-04-19,"4 wk ahead inc case",2021-05-15,"GM01","quantile",0.15,26723.980040347,"GM01"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM01","quantile",0.2,20741.3548758031,"GM01"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM01","quantile",0.2,23322.840223841,"GM01"
