target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.01,6248.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.025,7585.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.05,8855.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.1,9802.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.15,10295.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.2,10675.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.25,11002.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.3,11198.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.35,11410.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.4,11676.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.45,11788.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.5,11882.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.55,12093.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.6,12201.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.65,12469.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.7,12686.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.75,12862.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.8,13106.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.85,13553.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.9,13912.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.95,14682.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.975,15605.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM01,quantile,0.99,16911.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.01,9168.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.025,10831.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.05,12348.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.1,13479.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.15,14143.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.2,14566.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.25,15002.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.3,15241.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.35,15522.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.4,15878.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.45,16022.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.5,16138.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.55,16399.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.6,16538.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.65,16882.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.7,17162.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.75,17395.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.8,17719.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.85,18316.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.9,18770.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.95,19669.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.975,20934.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM02,quantile,0.99,22508.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.01,47.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.025,109.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.05,187.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.1,246.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.15,268.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.2,295.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.25,312.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.3,325.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.35,334.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.4,343.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.45,351.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.5,357.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.55,368.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.6,374.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.65,387.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.7,398.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.75,407.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.8,419.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.85,443.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.9,463.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.95,510.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.975,547.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM03,quantile,0.99,625.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.01,462.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.025,656.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.05,866.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.1,1017.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.15,1080.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.2,1150.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.25,1193.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.3,1220.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.35,1250.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.4,1278.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.45,1292.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.5,1306.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.55,1337.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.6,1352.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.65,1390.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.7,1416.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.75,1435.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.8,1467.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.85,1524.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.9,1575.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.95,1699.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.975,1808.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM04,quantile,0.99,2014.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.01,528.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.025,1091.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.05,1799.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.1,2294.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.15,2524.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.2,2756.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.25,2891.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.3,2976.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.35,3079.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.4,3176.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.45,3224.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.5,3275.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.55,3366.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.6,3417.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.65,3538.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.7,3626.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.75,3687.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.8,3792.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.85,3989.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.9,4166.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.95,4561.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.975,4939.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM05,quantile,0.99,5637.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.01,1044.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.025,1804.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.05,2687.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.1,3281.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.15,3592.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.2,3881.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.25,4035.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.3,4148.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.35,4274.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.4,4405.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.45,4461.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.5,4519.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.55,4643.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.6,4691.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.65,4841.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.7,4947.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.75,5030.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.8,5159.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.85,5385.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.9,5610.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.95,6110.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.975,6606.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM06,quantile,0.99,7503.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.01,1431.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.025,2881.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.05,4895.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.1,6325.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.15,6872.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.2,7584.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.25,7966.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.3,8203.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.35,8490.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.4,8724.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.45,8847.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.5,8980.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.55,9279.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.6,9431.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.65,9794.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.7,10026.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.75,10188.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.8,10485.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.85,10961.1
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.9,11435.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.95,12652.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.975,13647.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM07,quantile,0.99,15618.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.01,710.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.025,1141.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.05,1599.6
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.1,1920.0
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.15,2079.9
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.2,2228.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.25,2319.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.3,2376.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.35,2447.3
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.4,2517.5
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.45,2546.4
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.5,2577.7
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.55,2643.2
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.6,2672.8
1 wk ahead inc case,2021-10-18,2021-10-23,GM08,quantile,0.65,2756.6
