target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.01,4739.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.025,6406.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.05,7858.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.1,8718.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.15,9463.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.2,9909.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.25,10282.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.3,10575.6
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.35,10858.8
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.4,11101.4
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.45,11321.8
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.5,11478.4
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.55,11722.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.6,11983.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.65,12247.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.7,12439.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.75,12753.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.8,13114.4
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.85,13653.6
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.9,14179.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.95,14788.4
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.975,15718.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM01,quantile,0.99,17419.2
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.01,6337.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.025,8247.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.05,9942.1
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.1,10941.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.15,11807.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.2,12307.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.25,12725.6
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.3,13049.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.35,13360.4
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.4,13648.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.45,13886.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.5,14054.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.55,14326.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.6,14620.4
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.65,14900.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.7,15118.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.75,15474.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.8,15876.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.85,16485.2
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.9,17078.6
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.95,17743.6
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.975,18813.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM02,quantile,0.99,20821.8
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.01,502.4
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.025,621.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.05,709.2
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.1,773.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.15,827.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.2,857.7
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.25,884.1
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.3,904.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.35,928.6
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.4,946.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.45,964.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.5,976.1
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.55,994.2
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.6,1013.7
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.65,1032.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.7,1047.7
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.75,1071.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.8,1098.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.85,1139.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.9,1175.7
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.95,1219.6
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.975,1294.4
1 wk ahead inc case,2021-09-13,2021-09-18,GM03,quantile,0.99,1401.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.01,651.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.025,918.8
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.05,1161.4
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.1,1296.6
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.15,1415.1
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.2,1489.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.25,1550.7
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.3,1599.6
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.35,1641.4
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.4,1679.7
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.45,1714.7
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.5,1739.6
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.55,1778.8
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.6,1819.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.65,1863.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.7,1893.8
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.75,1944.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.8,2001.4
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.85,2085.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.9,2172.6
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.95,2273.7
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.975,2414.1
1 wk ahead inc case,2021-09-13,2021-09-18,GM04,quantile,0.99,2695.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.01,2636.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.025,3638.4
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.05,4495.2
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.1,4991.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.15,5459.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.2,5726.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.25,5947.4
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.3,6116.5
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.35,6301.8
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.4,6450.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.45,6594.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.5,6692.0
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.55,6838.9
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.6,7000.3
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.65,7154.2
1 wk ahead inc case,2021-09-13,2021-09-18,GM05,quantile,0.7,7279.2
