target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.01,51380.5
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.025,52624.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.05,53428.3
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.1,54472.2
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.15,55551.5
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.2,55602.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.25,56255.7
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.3,56505.3
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.35,56538.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.4,57288.3
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.45,57308.9
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.5,57325.4
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.55,57662.9
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.6,57702.7
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.65,57792.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.7,58181.6
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.75,58434.0
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.8,58563.1
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.85,59481.1
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.9,59783.3
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.95,60051.0
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.975,61644.6
1 wk ahead inc case,2021-11-15,2021-11-20,GM01,quantile,0.99,63031.2
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.01,87049.8
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.025,88602.0
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.05,89454.4
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.1,90660.9
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.15,92006.5
1 wk ahead inc case,2021-11-15,2021-11-20,GM02,quantile,0.2,92313.7
