target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.01,98951.8
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.025,101452.5
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.05,103197.2
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.1,104721.4
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.15,106362.9
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.2,106714.2
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.25,107606.1
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.3,107948.6
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.35,108311.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.4,109239.8
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.45,109460.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.5,109661.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.55,110169.5
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.6,110270.2
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.65,110369.5
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.7,111102.9
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.75,111531.8
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.8,111690.1
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.85,112708.0
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.9,113902.9
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.95,115130.0
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.975,118085.9
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.99,121417.1
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.01,146734.6
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.025,149743.1
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.05,151814.6
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.1,153596.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.15,155675.4
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.2,156004.2
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.25,157107.1
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.3,157495.4
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.35,157899.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.4,159143.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.45,159364.6
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.5,159560.4
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.55,160178.0
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.6,160218.9
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.65,160391.5
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.7,161268.0
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.75,161790.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.8,161965.1
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.85,163182.8
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.9,164643.2
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.95,166032.2
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.975,169706.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.99,173606.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.01,7935.3
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.025,8090.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.05,8186.4
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.1,8283.1
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.15,8425.4
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.2,8433.2
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.25,8485.6
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.3,8515.4
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.35,8525.5
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.4,8617.5
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.45,8620.4
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.5,8620.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.55,8650.1
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.6,8650.6
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.65,8656.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.7,8708.6
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.75,8739.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.8,8750.0
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.85,8819.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.9,8898.3
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.95,8946.3
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.975,9182.4
1 wk ahead inc case,2022-01-24,2022-01-29,GM03,quantile,0.99,9391.3
1 wk ahead inc case,2022-01-24,2022-01-29,GM04,quantile,0.01,42492.6
1 wk ahead inc case,2022-01-24,2022-01-29,GM04,quantile,0.025,42943.8
1 wk ahead inc case,2022-01-24,2022-01-29,GM04,quantile,0.05,43192.3
