"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.01,158000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.01,174000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.01,153000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.01,130000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.025,176000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.025,198000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.025,194000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.025,169000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.05,193000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.05,227000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.05,235000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.05,228000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.1,213000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.1,276000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.1,324000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.1,346000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.15,227000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.15,318000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.15,396000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.15,445000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.2,242000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.2,355000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.2,462000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.2,557000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.25,254000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.25,382000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.25,522000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.25,647000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.3,264000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.3,409000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.3,585000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.3,772000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.35,275000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.35,435000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.35,645000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.35,892000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.4,284000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.4,461000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.4,703000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.4,1010000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.45,292000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.45,488000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.45,773000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.45,1170000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.5,301000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.5,517000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.5,846000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.5,1330000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.55,310000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.55,546000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.55,922000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.55,1500000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.6,321000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.6,579000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.6,1010000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.6,1720000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.65,331000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.65,615000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.65,1110000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.65,1930000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.7,341000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.7,650000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.7,1230000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.7,2180000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.75,353000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.75,699000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.75,1350000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.75,2480000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.8,368000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.8,760000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.8,1520000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.8,3020000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.85,388000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.85,822000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.85,1800000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.85,3780000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.9,412000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.9,941000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.9,2210000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.9,4640000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.95,453000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.95,1140000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.95,3010000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.95,5040000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.975,487000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.975,1320000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.975,3790000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.975,5280000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.99,524000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.99,1560000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.99,4890000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.99,5570000
"PL","2022-01-23","1 wk ahead inc case","2022-01-29","point",NA,301000
"PL","2022-01-23","2 wk ahead inc case","2022-02-05","point",NA,517000
"PL","2022-01-23","3 wk ahead inc case","2022-02-12","point",NA,846000
"PL","2022-01-23","4 wk ahead inc case","2022-02-19","point",NA,1330000
