"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.01,42100
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.01,26500
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.01,14500
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.01,6980
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.025,46100
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.025,31200
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.025,18600
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.025,10800
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.05,49900
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.05,35300
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.05,23100
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.05,15100
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.1,54000
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.1,40400
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.1,29300
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.1,21400
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.15,57300
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.15,45400
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.15,35100
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.15,27300
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.2,60100
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.2,50100
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.2,40300
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.2,31800
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.25,62500
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.25,53900
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.25,45300
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.25,36900
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.3,64900
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.3,56700
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.3,50000
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.3,42700
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.35,66700
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.35,60500
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.35,54600
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.35,48800
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.4,68400
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.4,64200
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.4,59800
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.4,54900
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.45,70500
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.45,68400
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.45,64500
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.45,62000
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.5,72800
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.5,72000
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.5,70000
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.5,68900
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.55,75200
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.55,74900
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.55,75900
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.55,77300
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.6,77200
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.6,79400
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.6,82400
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.6,86900
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.65,79600
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.65,84600
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.65,90100
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.65,97000
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.7,82300
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.7,89700
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.7,99100
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.7,110000
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.75,84900
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.75,95200
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.75,110000
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.75,126000
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.8,88400
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.8,104000
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.8,121000
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.8,145000
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.85,92300
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.85,112000
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.85,139000
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.85,176000
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.9,97400
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.9,124000
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.9,167000
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.9,233000
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.95,106000
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.95,145000
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.95,213000
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.95,311000
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.975,114000
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.975,163000
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.975,257000
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.975,403000
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","quantile",0.99,126000
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","quantile",0.99,194000
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","quantile",0.99,363000
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","quantile",0.99,654000
"PL","2022-03-20","1 wk ahead inc case","2022-03-26","point",NA,72800
"PL","2022-03-20","2 wk ahead inc case","2022-04-02","point",NA,72000
"PL","2022-03-20","3 wk ahead inc case","2022-04-09","point",NA,70000
"PL","2022-03-20","4 wk ahead inc case","2022-04-16","point",NA,68900
