"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.01,10900
"PL","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.01,6520
"PL","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.01,3960
"PL","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.01,2180
"PL","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.025,12800
"PL","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.025,8350
"PL","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.025,5130
"PL","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.025,2930
"PL","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.05,14200
"PL","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.05,9590
"PL","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.05,6310
"PL","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.05,4140
"PL","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.1,15700
"PL","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.1,11400
"PL","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.1,8360
"PL","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.1,5750
"PL","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.15,16900
"PL","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.15,13200
"PL","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.15,9980
"PL","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.15,7370
"PL","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.2,18000
"PL","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.2,14800
"PL","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.2,11700
"PL","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.2,9240
"PL","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.25,18900
"PL","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.25,15900
"PL","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.25,13100
"PL","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.25,11100
"PL","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.3,19800
"PL","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.3,17300
"PL","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.3,14900
"PL","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.3,12800
"PL","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.35,20700
"PL","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.35,18500
"PL","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.35,16800
"PL","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.35,14800
"PL","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.4,21400
"PL","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.4,20100
"PL","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.4,18600
"PL","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.4,16900
"PL","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.45,22100
