"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.01,515000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.01,297000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.01,172000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.01,103000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.025,571000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.025,379000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.025,228000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.025,138000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.05,641000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.05,440000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.05,298000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.05,202000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.1,718000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.1,539000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.1,402000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.1,290000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.15,774000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.15,620000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.15,491000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.15,383000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.2,829000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.2,681000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.2,562000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.2,458000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.25,873000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.25,748000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.25,627000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.25,531000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.3,917000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.3,799000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.3,701000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.3,617000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.35,955000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.35,854000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.35,768000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.35,704000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.4,997000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.4,910000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.4,841000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.4,800000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.45,1040000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.45,962000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.45,925000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.45,895000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.5,1070000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.5,1020000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.5,1010000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.5,1000000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.55,1120000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.55,1090000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.55,1100000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.55,1110000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.6,1160000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.6,1170000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.6,1210000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.6,1230000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.65,1200000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.65,1250000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.65,1330000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.65,1370000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.7,1260000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.7,1350000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.7,1450000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.7,1560000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.75,1320000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.75,1440000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.75,1590000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.75,1820000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.8,1390000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.8,1560000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.8,1780000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.8,2110000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.85,1490000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.85,1710000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.85,2090000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.85,2490000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.9,1610000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.9,1960000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.9,2490000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.9,3010000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.95,1820000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.95,2380000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.95,3160000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.95,4170000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.975,1980000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.975,2730000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.975,3890000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.975,4900000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","quantile",0.99,2240000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","quantile",0.99,3200000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","quantile",0.99,4750000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","quantile",0.99,5560000
"GM","2022-02-27","1 wk ahead inc case","2022-03-05","point",NA,1070000
"GM","2022-02-27","2 wk ahead inc case","2022-03-12","point",NA,1020000
"GM","2022-02-27","3 wk ahead inc case","2022-03-19","point",NA,1010000
"GM","2022-02-27","4 wk ahead inc case","2022-03-26","point",NA,1000000
