"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-09-04","1 wk ahead inc case","2022-09-10","quantile",0.01,8680
"PL","2022-09-04","2 wk ahead inc case","2022-09-17","quantile",0.01,4760
"PL","2022-09-04","3 wk ahead inc case","2022-09-24","quantile",0.01,2610
"PL","2022-09-04","4 wk ahead inc case","2022-10-01","quantile",0.01,1330
"PL","2022-09-04","1 wk ahead inc case","2022-09-10","quantile",0.025,9620
"PL","2022-09-04","2 wk ahead inc case","2022-09-17","quantile",0.025,5880
"PL","2022-09-04","3 wk ahead inc case","2022-09-24","quantile",0.025,3480
"PL","2022-09-04","4 wk ahead inc case","2022-10-01","quantile",0.025,2060
"PL","2022-09-04","1 wk ahead inc case","2022-09-10","quantile",0.05,10900
"PL","2022-09-04","2 wk ahead inc case","2022-09-17","quantile",0.05,7220
"PL","2022-09-04","3 wk ahead inc case","2022-09-24","quantile",0.05,4530
"PL","2022-09-04","4 wk ahead inc case","2022-10-01","quantile",0.05,2780
"PL","2022-09-04","1 wk ahead inc case","2022-09-10","quantile",0.1,12300
"PL","2022-09-04","2 wk ahead inc case","2022-09-17","quantile",0.1,8470
"PL","2022-09-04","3 wk ahead inc case","2022-09-24","quantile",0.1,5850
"PL","2022-09-04","4 wk ahead inc case","2022-10-01","quantile",0.1,4150
"PL","2022-09-04","1 wk ahead inc case","2022-09-10","quantile",0.15,13400
"PL","2022-09-04","2 wk ahead inc case","2022-09-17","quantile",0.15,9720
"PL","2022-09-04","3 wk ahead inc case","2022-09-24","quantile",0.15,7300
"PL","2022-09-04","4 wk ahead inc case","2022-10-01","quantile",0.15,5500
"PL","2022-09-04","1 wk ahead inc case","2022-09-10","quantile",0.2,14300
"PL","2022-09-04","2 wk ahead inc case","2022-09-17","quantile",0.2,10800
"PL","2022-09-04","3 wk ahead inc case","2022-09-24","quantile",0.2,8390
"PL","2022-09-04","4 wk ahead inc case","2022-10-01","quantile",0.2,6660
"PL","2022-09-04","1 wk ahead inc case","2022-09-10","quantile",0.25,15100
"PL","2022-09-04","2 wk ahead inc case","2022-09-17","quantile",0.25,11900
"PL","2022-09-04","3 wk ahead inc case","2022-09-24","quantile",0.25,9510
"PL","2022-09-04","4 wk ahead inc case","2022-10-01","quantile",0.25,7720
"PL","2022-09-04","1 wk ahead inc case","2022-09-10","quantile",0.3,15900
"PL","2022-09-04","2 wk ahead inc case","2022-09-17","quantile",0.3,13000
"PL","2022-09-04","3 wk ahead inc case","2022-09-24","quantile",0.3,10600
"PL","2022-09-04","4 wk ahead inc case","2022-10-01","quantile",0.3,9160
"PL","2022-09-04","1 wk ahead inc case","2022-09-10","quantile",0.35,16600
"PL","2022-09-04","2 wk ahead inc case","2022-09-17","quantile",0.35,13800
"PL","2022-09-04","3 wk ahead inc case","2022-09-24","quantile",0.35,11900
"PL","2022-09-04","4 wk ahead inc case","2022-10-01","quantile",0.35,10600
"PL","2022-09-04","1 wk ahead inc case","2022-09-10","quantile",0.4,17300
