"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.01,418000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.01,343000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.01,250000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.01,184000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.025,486000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.025,437000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.025,359000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.025,252000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.05,530000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.05,519000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.05,430000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.05,380000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.1,603000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.1,609000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.1,574000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.1,533000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.15,660000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.15,693000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.15,665000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.15,640000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.2,708000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.2,759000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.2,777000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.2,748000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.25,752000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.25,836000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.25,879000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.25,880000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.3,784000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.3,901000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.3,980000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.3,1010000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.35,821000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.35,972000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.35,1080000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.35,1140000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.4,855000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.4,1040000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.4,1170000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.4,1290000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.45,887000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.45,1110000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.45,1280000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.45,1440000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.5,916000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.5,1190000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.5,1430000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.5,1630000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.55,955000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.55,1270000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.55,1580000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.55,1850000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.6,999000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.6,1360000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.6,1730000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.6,2100000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.65,1040000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.65,1450000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.65,1900000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.65,2410000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.7,1080000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.7,1550000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.7,2120000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.7,2820000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.75,1130000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.75,1690000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.75,2380000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.75,3270000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.8,1190000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.8,1820000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.8,2700000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.8,3790000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.85,1260000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.85,2030000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.85,3130000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.85,4310000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.9,1360000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.9,2300000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.9,3770000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.9,4800000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.95,1570000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.95,2820000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.95,4710000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.95,5250000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.975,1740000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.975,3390000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.975,5130000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.975,5520000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","quantile",0.99,1950000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","quantile",0.99,4180000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","quantile",0.99,5500000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","quantile",0.99,5830000
"GM","2022-01-23","1 wk ahead inc case","2022-01-29","point",NA,916000
"GM","2022-01-23","2 wk ahead inc case","2022-02-05","point",NA,1190000
"GM","2022-01-23","3 wk ahead inc case","2022-02-12","point",NA,1430000
"GM","2022-01-23","4 wk ahead inc case","2022-02-19","point",NA,1630000
