"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.01,1140
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.01,582
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.01,274
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.01,124
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.025,1300
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.025,710
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.025,368
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.025,204
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.05,1440
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.05,851
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.05,488
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.05,277
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.1,1660
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.1,1080
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.1,669
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.1,409
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.15,1800
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.15,1250
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.15,833
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.15,556
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.2,1930
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.2,1390
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.2,995
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.2,714
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.25,2030
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.25,1540
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.25,1160
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.25,871
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.3,2150
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.3,1680
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.3,1320
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.3,1040
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.35,2250
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.35,1830
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.35,1470
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.35,1220
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.4,2350
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.4,1960
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.4,1630
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.4,1370
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.45,2450
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.45,2090
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.45,1810
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.45,1540
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.5,2540
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.5,2220
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.5,2010
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.5,1800
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.55,2650
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.55,2390
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.55,2210
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.55,2040
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.6,2760
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.6,2550
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.6,2410
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.6,2300
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.65,2870
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.65,2710
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.65,2690
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.65,2640
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.7,3000
"PL","2022-05-15","2 wk ahead inc case","2022-05-28","quantile",0.7,2920
"PL","2022-05-15","3 wk ahead inc case","2022-06-04","quantile",0.7,2930
"PL","2022-05-15","4 wk ahead inc case","2022-06-11","quantile",0.7,3040
"PL","2022-05-15","1 wk ahead inc case","2022-05-21","quantile",0.75,3130
