"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-03-13","3 wk ahead inc case","2022-04-02","quantile",0.85,3600000
"GM","2022-03-13","4 wk ahead inc case","2022-04-09","quantile",0.85,4410000
"GM","2022-03-13","1 wk ahead inc case","2022-03-19","quantile",0.9,2130000
"GM","2022-03-13","2 wk ahead inc case","2022-03-26","quantile",0.9,3000000
"GM","2022-03-13","3 wk ahead inc case","2022-04-02","quantile",0.9,4260000
"GM","2022-03-13","4 wk ahead inc case","2022-04-09","quantile",0.9,4860000
"GM","2022-03-13","1 wk ahead inc case","2022-03-19","quantile",0.95,2370000
"GM","2022-03-13","2 wk ahead inc case","2022-03-26","quantile",0.95,3610000
"GM","2022-03-13","3 wk ahead inc case","2022-04-02","quantile",0.95,4920000
"GM","2022-03-13","4 wk ahead inc case","2022-04-09","quantile",0.95,5260000
"GM","2022-03-13","1 wk ahead inc case","2022-03-19","quantile",0.975,2630000
"GM","2022-03-13","2 wk ahead inc case","2022-03-26","quantile",0.975,4200000
"GM","2022-03-13","3 wk ahead inc case","2022-04-02","quantile",0.975,5230000
"GM","2022-03-13","4 wk ahead inc case","2022-04-09","quantile",0.975,5550000
"GM","2022-03-13","1 wk ahead inc case","2022-03-19","quantile",0.99,2930000
"GM","2022-03-13","2 wk ahead inc case","2022-03-26","quantile",0.99,4870000
"GM","2022-03-13","3 wk ahead inc case","2022-04-02","quantile",0.99,5680000
"GM","2022-03-13","4 wk ahead inc case","2022-04-09","quantile",0.99,5920000
"GM","2022-03-13","1 wk ahead inc case","2022-03-19","point",NA,1440000
"GM","2022-03-13","2 wk ahead inc case","2022-03-26","point",NA,1600000
"GM","2022-03-13","3 wk ahead inc case","2022-04-02","point",NA,1730000
"GM","2022-03-13","4 wk ahead inc case","2022-04-09","point",NA,1840000
