"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-06-26","1 wk ahead inc case","2022-07-02","quantile",0.01,865
"PL","2022-06-26","2 wk ahead inc case","2022-07-09","quantile",0.01,679
"PL","2022-06-26","3 wk ahead inc case","2022-07-16","quantile",0.01,456
"PL","2022-06-26","4 wk ahead inc case","2022-07-23","quantile",0.01,308
"PL","2022-06-26","1 wk ahead inc case","2022-07-02","quantile",0.025,967
"PL","2022-06-26","2 wk ahead inc case","2022-07-09","quantile",0.025,810
"PL","2022-06-26","3 wk ahead inc case","2022-07-16","quantile",0.025,614
"PL","2022-06-26","4 wk ahead inc case","2022-07-23","quantile",0.025,441
"PL","2022-06-26","1 wk ahead inc case","2022-07-02","quantile",0.05,1100
"PL","2022-06-26","2 wk ahead inc case","2022-07-09","quantile",0.05,971
"PL","2022-06-26","3 wk ahead inc case","2022-07-16","quantile",0.05,776
"PL","2022-06-26","4 wk ahead inc case","2022-07-23","quantile",0.05,596
"PL","2022-06-26","1 wk ahead inc case","2022-07-02","quantile",0.1,1270
"PL","2022-06-26","2 wk ahead inc case","2022-07-09","quantile",0.1,1190
"PL","2022-06-26","3 wk ahead inc case","2022-07-16","quantile",0.1,1050
"PL","2022-06-26","4 wk ahead inc case","2022-07-23","quantile",0.1,878
"PL","2022-06-26","1 wk ahead inc case","2022-07-02","quantile",0.15,1390
"PL","2022-06-26","2 wk ahead inc case","2022-07-09","quantile",0.15,1360
"PL","2022-06-26","3 wk ahead inc case","2022-07-16","quantile",0.15,1320
"PL","2022-06-26","4 wk ahead inc case","2022-07-23","quantile",0.15,1190
"PL","2022-06-26","1 wk ahead inc case","2022-07-02","quantile",0.2,1480
"PL","2022-06-26","2 wk ahead inc case","2022-07-09","quantile",0.2,1530
"PL","2022-06-26","3 wk ahead inc case","2022-07-16","quantile",0.2,1540
"PL","2022-06-26","4 wk ahead inc case","2022-07-23","quantile",0.2,1420
"PL","2022-06-26","1 wk ahead inc case","2022-07-02","quantile",0.25,1580
"PL","2022-06-26","2 wk ahead inc case","2022-07-09","quantile",0.25,1710
"PL","2022-06-26","3 wk ahead inc case","2022-07-16","quantile",0.25,1750
"PL","2022-06-26","4 wk ahead inc case","2022-07-23","quantile",0.25,1700
"PL","2022-06-26","1 wk ahead inc case","2022-07-02","quantile",0.3,1650
"PL","2022-06-26","2 wk ahead inc case","2022-07-09","quantile",0.3,1860
"PL","2022-06-26","3 wk ahead inc case","2022-07-16","quantile",0.3,1940
"PL","2022-06-26","4 wk ahead inc case","2022-07-23","quantile",0.3,1990
"PL","2022-06-26","1 wk ahead inc case","2022-07-02","quantile",0.35,1730
