"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.01,9570
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.01,3160
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.01,945
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.01,253
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.025,10800
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.025,3940
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.025,1360
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.025,458
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.05,11700
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.05,4760
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.05,1710
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.05,651
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.1,12900
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.1,5710
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.1,2520
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.1,1110
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.15,13600
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.15,6450
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.15,3060
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.15,1540
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.2,14400
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.2,7040
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.2,3630
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.2,1940
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.25,15000
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.25,7730
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.25,4180
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.25,2320
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.3,15600
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.3,8430
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.3,4730
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.3,2780
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.35,16200
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.35,8990
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.35,5220
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.35,3230
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.4,16700
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.4,9630
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.4,5770
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.4,3700
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.45,17300
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.45,10300
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.45,6470
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.45,4320
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.5,17800
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.5,11100
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.5,7120
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.5,4950
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.55,18400
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.55,11600
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.55,8040
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.55,5770
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.6,19000
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.6,12400
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.6,8810
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.6,6710
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.65,19700
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.65,13200
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.65,9720
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.65,7780
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.7,20300
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.7,14100
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.7,10800
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.7,8930
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.75,21200
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.75,15400
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.75,12100
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.75,10200
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.8,22300
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.8,16500
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.8,13400
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.8,12100
"PL","2022-04-03","1 wk ahead inc case","2022-04-09","quantile",0.85,23500
"PL","2022-04-03","2 wk ahead inc case","2022-04-16","quantile",0.85,17900
"PL","2022-04-03","3 wk ahead inc case","2022-04-23","quantile",0.85,15500
"PL","2022-04-03","4 wk ahead inc case","2022-04-30","quantile",0.85,14400
