"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-06-12","1 wk ahead inc case","2022-06-18","quantile",0.01,187000
"GM","2022-06-12","2 wk ahead inc case","2022-06-25","quantile",0.01,139000
"GM","2022-06-12","3 wk ahead inc case","2022-07-02","quantile",0.01,89400
"GM","2022-06-12","4 wk ahead inc case","2022-07-09","quantile",0.01,58800
"GM","2022-06-12","1 wk ahead inc case","2022-06-18","quantile",0.025,208000
"GM","2022-06-12","2 wk ahead inc case","2022-06-25","quantile",0.025,164000
"GM","2022-06-12","3 wk ahead inc case","2022-07-02","quantile",0.025,120000
"GM","2022-06-12","4 wk ahead inc case","2022-07-09","quantile",0.025,82900
"GM","2022-06-12","1 wk ahead inc case","2022-06-18","quantile",0.05,237000
"GM","2022-06-12","2 wk ahead inc case","2022-06-25","quantile",0.05,196000
"GM","2022-06-12","3 wk ahead inc case","2022-07-02","quantile",0.05,151000
"GM","2022-06-12","4 wk ahead inc case","2022-07-09","quantile",0.05,117000
"GM","2022-06-12","1 wk ahead inc case","2022-06-18","quantile",0.1,260000
"GM","2022-06-12","2 wk ahead inc case","2022-06-25","quantile",0.1,233000
"GM","2022-06-12","3 wk ahead inc case","2022-07-02","quantile",0.1,197000
"GM","2022-06-12","4 wk ahead inc case","2022-07-09","quantile",0.1,167000
"GM","2022-06-12","1 wk ahead inc case","2022-06-18","quantile",0.15,278000
"GM","2022-06-12","2 wk ahead inc case","2022-06-25","quantile",0.15,262000
"GM","2022-06-12","3 wk ahead inc case","2022-07-02","quantile",0.15,233000
"GM","2022-06-12","4 wk ahead inc case","2022-07-09","quantile",0.15,207000
"GM","2022-06-12","1 wk ahead inc case","2022-06-18","quantile",0.2,292000
"GM","2022-06-12","2 wk ahead inc case","2022-06-25","quantile",0.2,285000
"GM","2022-06-12","3 wk ahead inc case","2022-07-02","quantile",0.2,266000
"GM","2022-06-12","4 wk ahead inc case","2022-07-09","quantile",0.2,245000
"GM","2022-06-12","1 wk ahead inc case","2022-06-18","quantile",0.25,309000
"GM","2022-06-12","2 wk ahead inc case","2022-06-25","quantile",0.25,312000
