"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.01,142000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.01,71700
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.01,31900
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.01,14300
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.025,155000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.025,84200
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.025,42100
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.025,20400
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.05,171000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.05,96400
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.05,53300
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.05,29700
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.1,187000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.1,115000
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.1,70800
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.1,43400
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.15,198000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.15,128000
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.15,83900
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.15,57400
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.2,207000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.2,139000
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.2,97100
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.2,68900
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.25,215000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.25,150000
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.25,109000
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.25,80000
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.3,222000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.3,161000
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.3,120000
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.3,91000
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.35,230000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.35,172000
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.35,131000
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.35,103000
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.4,237000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.4,182000
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.4,144000
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.4,118000
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.45,245000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.45,192000
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.45,157000
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.45,131000
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.5,252000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.5,203000
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.5,170000
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.5,146000
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.55,259000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.55,216000
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.55,184000
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.55,164000
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.6,267000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.6,226000
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.6,200000
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.6,184000
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.65,276000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.65,237000
"GM","2022-05-22","3 wk ahead inc case","2022-06-11","quantile",0.65,216000
"GM","2022-05-22","4 wk ahead inc case","2022-06-18","quantile",0.65,208000
"GM","2022-05-22","1 wk ahead inc case","2022-05-28","quantile",0.7,285000
"GM","2022-05-22","2 wk ahead inc case","2022-06-04","quantile",0.7,252000
