"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.01,12300
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.01,8410
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.01,4750
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.01,2640
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.025,13700
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.025,9840
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.025,6740
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.025,4030
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.05,15200
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.05,11900
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.05,8460
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.05,5880
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.1,17300
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.1,14900
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.1,12100
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.1,9210
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.15,18800
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.15,17300
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.15,14700
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.15,12100
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.2,19800
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.2,19000
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.2,17000
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.2,14600
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.25,21000
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.25,20900
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.25,19400
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.25,17500
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.3,22000
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.3,22900
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.3,22100
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.3,20800
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.35,22900
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.35,24700
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.35,25300
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.35,25000
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.4,23900
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.4,26300
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.4,28200
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.4,28900
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.45,24800
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.45,28300
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.45,31100
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.45,33100
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.5,25800
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.5,30000
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.5,33900
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.5,38000
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.55,26900
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.55,32300
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.55,37600
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.55,43800
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.6,28100
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.6,34300
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.6,41400
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.6,50700
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.65,29200
"PL","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.65,36800
"PL","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.65,45700
"PL","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.65,59500
"PL","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.7,30600
