"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-02-13","1 wk ahead inc case","2022-02-19","quantile",0.01,96300
"PL","2022-02-13","2 wk ahead inc case","2022-02-26","quantile",0.01,43700
"PL","2022-02-13","3 wk ahead inc case","2022-03-05","quantile",0.01,19600
"PL","2022-02-13","4 wk ahead inc case","2022-03-12","quantile",0.01,8370
"PL","2022-02-13","1 wk ahead inc case","2022-02-19","quantile",0.025,107000
"PL","2022-02-13","2 wk ahead inc case","2022-02-26","quantile",0.025,53300
"PL","2022-02-13","3 wk ahead inc case","2022-03-05","quantile",0.025,26000
"PL","2022-02-13","4 wk ahead inc case","2022-03-12","quantile",0.025,11500
"PL","2022-02-13","1 wk ahead inc case","2022-02-19","quantile",0.05,117000
"PL","2022-02-13","2 wk ahead inc case","2022-02-26","quantile",0.05,61600
"PL","2022-02-13","3 wk ahead inc case","2022-03-05","quantile",0.05,32400
"PL","2022-02-13","4 wk ahead inc case","2022-03-12","quantile",0.05,17500
"PL","2022-02-13","1 wk ahead inc case","2022-02-19","quantile",0.1,128000
"PL","2022-02-13","2 wk ahead inc case","2022-02-26","quantile",0.1,74100
"PL","2022-02-13","3 wk ahead inc case","2022-03-05","quantile",0.1,43400
"PL","2022-02-13","4 wk ahead inc case","2022-03-12","quantile",0.1,25000
"PL","2022-02-13","1 wk ahead inc case","2022-02-19","quantile",0.15,137000
"PL","2022-02-13","2 wk ahead inc case","2022-02-26","quantile",0.15,84800
"PL","2022-02-13","3 wk ahead inc case","2022-03-05","quantile",0.15,52900
"PL","2022-02-13","4 wk ahead inc case","2022-03-12","quantile",0.15,32300
"PL","2022-02-13","1 wk ahead inc case","2022-02-19","quantile",0.2,144000
"PL","2022-02-13","2 wk ahead inc case","2022-02-26","quantile",0.2,93200
"PL","2022-02-13","3 wk ahead inc case","2022-03-05","quantile",0.2,60900
"PL","2022-02-13","4 wk ahead inc case","2022-03-12","quantile",0.2,40000
"PL","2022-02-13","1 wk ahead inc case","2022-02-19","quantile",0.25,151000
"PL","2022-02-13","2 wk ahead inc case","2022-02-26","quantile",0.25,101000
"PL","2022-02-13","3 wk ahead inc case","2022-03-05","quantile",0.25,68100
"PL","2022-02-13","4 wk ahead inc case","2022-03-12","quantile",0.25,46600
"PL","2022-02-13","1 wk ahead inc case","2022-02-19","quantile",0.3,158000
"PL","2022-02-13","2 wk ahead inc case","2022-02-26","quantile",0.3,108000
"PL","2022-02-13","3 wk ahead inc case","2022-03-05","quantile",0.3,76800
"PL","2022-02-13","4 wk ahead inc case","2022-03-12","quantile",0.3,54600
"PL","2022-02-13","1 wk ahead inc case","2022-02-19","quantile",0.35,164000
"PL","2022-02-13","2 wk ahead inc case","2022-02-26","quantile",0.35,116000
"PL","2022-02-13","3 wk ahead inc case","2022-03-05","quantile",0.35,83800
