"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.01,197000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.01,123000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.01,71300
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.01,40000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.025,220000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.025,151000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.025,98100
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.025,61300
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.05,242000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.05,180000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.05,125000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.05,83000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.1,269000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.1,214000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.1,162000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.1,121000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.15,285000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.15,241000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.15,197000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.15,153000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.2,299000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.2,263000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.2,218000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.2,182000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.25,314000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.25,284000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.25,250000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.25,213000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.3,326000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.3,302000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.3,272000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.3,247000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.35,339000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.35,321000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.35,302000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.35,282000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.4,352000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.4,341000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.4,329000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.4,315000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.45,362000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.45,362000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.45,363000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.45,360000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.5,377000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.5,385000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.5,399000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.5,402000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.55,393000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.55,413000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.55,432000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.55,461000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.6,409000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.6,437000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.6,470000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.6,511000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.65,423000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.65,464000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.65,515000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.65,570000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.7,442000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.7,495000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.7,569000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.7,643000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.75,464000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.75,536000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.75,637000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.75,731000
"PL","2022-02-06","1 wk ahead inc case","2022-02-12","quantile",0.8,486000
"PL","2022-02-06","2 wk ahead inc case","2022-02-19","quantile",0.8,589000
"PL","2022-02-06","3 wk ahead inc case","2022-02-26","quantile",0.8,708000
"PL","2022-02-06","4 wk ahead inc case","2022-03-05","quantile",0.8,861000
