"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.01,392000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.01,273000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.01,171000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.01,96200
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.025,430000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.025,324000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.025,224000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.025,146000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.05,465000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.05,364000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.05,263000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.05,188000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.1,514000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.1,417000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.1,324000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.1,262000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.15,546000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.15,458000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.15,377000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.15,318000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.2,570000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.2,504000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.2,430000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.2,377000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.25,592000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.25,548000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.25,481000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.25,431000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.3,615000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.3,580000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.3,530000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.3,487000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.35,634000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.35,610000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.35,572000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.35,536000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.4,655000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.4,644000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.4,623000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.4,593000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.45,675000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.45,678000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.45,671000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.45,664000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.5,692000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.5,713000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.5,730000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.5,741000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.55,712000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.55,753000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.55,793000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.55,821000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.6,734000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.6,791000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.6,870000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.6,938000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.65,755000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.65,834000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.65,936000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.65,1040000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.7,783000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.7,891000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.7,1020000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.7,1190000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.75,809000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.75,957000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.75,1140000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.75,1360000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.8,846000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.8,1030000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.8,1300000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.8,1630000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.85,889000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.85,1120000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.85,1460000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.85,1950000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.9,945000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.9,1250000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.9,1720000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.9,2350000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.95,1040000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.95,1420000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.95,2200000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.95,3230000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.975,1120000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.975,1700000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.975,2640000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.975,4220000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","quantile",0.99,1230000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","quantile",0.99,2020000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","quantile",0.99,3450000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","quantile",0.99,5020000
"GM","2022-07-17","1 wk ahead inc case","2022-07-23","point",NA,692000
"GM","2022-07-17","2 wk ahead inc case","2022-07-30","point",NA,713000
"GM","2022-07-17","3 wk ahead inc case","2022-08-06","point",NA,730000
"GM","2022-07-17","4 wk ahead inc case","2022-08-13","point",NA,741000
