"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-08-21","1 wk ahead inc case","2022-08-27","quantile",0.01,146000
"GM","2022-08-21","2 wk ahead inc case","2022-09-03","quantile",0.01,92900
"GM","2022-08-21","3 wk ahead inc case","2022-09-10","quantile",0.01,56900
"GM","2022-08-21","4 wk ahead inc case","2022-09-17","quantile",0.01,34600
"GM","2022-08-21","1 wk ahead inc case","2022-08-27","quantile",0.025,158000
"GM","2022-08-21","2 wk ahead inc case","2022-09-03","quantile",0.025,106000
"GM","2022-08-21","3 wk ahead inc case","2022-09-10","quantile",0.025,68100
"GM","2022-08-21","4 wk ahead inc case","2022-09-17","quantile",0.025,44900
"GM","2022-08-21","1 wk ahead inc case","2022-08-27","quantile",0.05,168000
"GM","2022-08-21","2 wk ahead inc case","2022-09-03","quantile",0.05,119000
"GM","2022-08-21","3 wk ahead inc case","2022-09-10","quantile",0.05,82800
"GM","2022-08-21","4 wk ahead inc case","2022-09-17","quantile",0.05,58900
"GM","2022-08-21","1 wk ahead inc case","2022-08-27","quantile",0.1,184000
"GM","2022-08-21","2 wk ahead inc case","2022-09-03","quantile",0.1,136000
"GM","2022-08-21","3 wk ahead inc case","2022-09-10","quantile",0.1,104000
"GM","2022-08-21","4 wk ahead inc case","2022-09-17","quantile",0.1,78300
"GM","2022-08-21","1 wk ahead inc case","2022-08-27","quantile",0.15,198000
"GM","2022-08-21","2 wk ahead inc case","2022-09-03","quantile",0.15,152000
"GM","2022-08-21","3 wk ahead inc case","2022-09-10","quantile",0.15,122000
"GM","2022-08-21","4 wk ahead inc case","2022-09-17","quantile",0.15,98800
"GM","2022-08-21","1 wk ahead inc case","2022-08-27","quantile",0.2,207000
"GM","2022-08-21","2 wk ahead inc case","2022-09-03","quantile",0.2,167000
"GM","2022-08-21","3 wk ahead inc case","2022-09-10","quantile",0.2,137000
"GM","2022-08-21","4 wk ahead inc case","2022-09-17","quantile",0.2,114000
"GM","2022-08-21","1 wk ahead inc case","2022-08-27","quantile",0.25,214000
"GM","2022-08-21","2 wk ahead inc case","2022-09-03","quantile",0.25,180000
"GM","2022-08-21","3 wk ahead inc case","2022-09-10","quantile",0.25,150000
"GM","2022-08-21","4 wk ahead inc case","2022-09-17","quantile",0.25,127000
"GM","2022-08-21","1 wk ahead inc case","2022-08-27","quantile",0.3,222000
"GM","2022-08-21","2 wk ahead inc case","2022-09-03","quantile",0.3,191000
"GM","2022-08-21","3 wk ahead inc case","2022-09-10","quantile",0.3,163000
"GM","2022-08-21","4 wk ahead inc case","2022-09-17","quantile",0.3,143000
"GM","2022-08-21","1 wk ahead inc case","2022-08-27","quantile",0.35,230000
"GM","2022-08-21","2 wk ahead inc case","2022-09-03","quantile",0.35,202000
"GM","2022-08-21","3 wk ahead inc case","2022-09-10","quantile",0.35,175000
"GM","2022-08-21","4 wk ahead inc case","2022-09-17","quantile",0.35,160000
"GM","2022-08-21","1 wk ahead inc case","2022-08-27","quantile",0.4,237000
"GM","2022-08-21","2 wk ahead inc case","2022-09-03","quantile",0.4,214000
"GM","2022-08-21","3 wk ahead inc case","2022-09-10","quantile",0.4,191000
"GM","2022-08-21","4 wk ahead inc case","2022-09-17","quantile",0.4,180000
