"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-06-05","1 wk ahead inc case","2022-06-11","quantile",0.01,132000
"GM","2022-06-05","2 wk ahead inc case","2022-06-18","quantile",0.01,105000
"GM","2022-06-05","3 wk ahead inc case","2022-06-25","quantile",0.01,71500
"GM","2022-06-05","4 wk ahead inc case","2022-07-02","quantile",0.01,47400
"GM","2022-06-05","1 wk ahead inc case","2022-06-11","quantile",0.025,150000
"GM","2022-06-05","2 wk ahead inc case","2022-06-18","quantile",0.025,121000
"GM","2022-06-05","3 wk ahead inc case","2022-06-25","quantile",0.025,91200
"GM","2022-06-05","4 wk ahead inc case","2022-07-02","quantile",0.025,68800
"GM","2022-06-05","1 wk ahead inc case","2022-06-11","quantile",0.05,164000
"GM","2022-06-05","2 wk ahead inc case","2022-06-18","quantile",0.05,141000
"GM","2022-06-05","3 wk ahead inc case","2022-06-25","quantile",0.05,118000
"GM","2022-06-05","4 wk ahead inc case","2022-07-02","quantile",0.05,91300
"GM","2022-06-05","1 wk ahead inc case","2022-06-11","quantile",0.1,184000
"GM","2022-06-05","2 wk ahead inc case","2022-06-18","quantile",0.1,168000
"GM","2022-06-05","3 wk ahead inc case","2022-06-25","quantile",0.1,146000
"GM","2022-06-05","4 wk ahead inc case","2022-07-02","quantile",0.1,125000
"GM","2022-06-05","1 wk ahead inc case","2022-06-11","quantile",0.15,196000
"GM","2022-06-05","2 wk ahead inc case","2022-06-18","quantile",0.15,190000
"GM","2022-06-05","3 wk ahead inc case","2022-06-25","quantile",0.15,173000
"GM","2022-06-05","4 wk ahead inc case","2022-07-02","quantile",0.15,153000
"GM","2022-06-05","1 wk ahead inc case","2022-06-11","quantile",0.2,210000
"GM","2022-06-05","2 wk ahead inc case","2022-06-18","quantile",0.2,209000
"GM","2022-06-05","3 wk ahead inc case","2022-06-25","quantile",0.2,195000
"GM","2022-06-05","4 wk ahead inc case","2022-07-02","quantile",0.2,181000
"GM","2022-06-05","1 wk ahead inc case","2022-06-11","quantile",0.25,221000
"GM","2022-06-05","2 wk ahead inc case","2022-06-18","quantile",0.25,227000
"GM","2022-06-05","3 wk ahead inc case","2022-06-25","quantile",0.25,216000
"GM","2022-06-05","4 wk ahead inc case","2022-07-02","quantile",0.25,203000
"GM","2022-06-05","1 wk ahead inc case","2022-06-11","quantile",0.3,230000
"GM","2022-06-05","2 wk ahead inc case","2022-06-18","quantile",0.3,243000
"GM","2022-06-05","3 wk ahead inc case","2022-06-25","quantile",0.3,238000
"GM","2022-06-05","4 wk ahead inc case","2022-07-02","quantile",0.3,230000
"GM","2022-06-05","1 wk ahead inc case","2022-06-11","quantile",0.35,237000
"GM","2022-06-05","2 wk ahead inc case","2022-06-18","quantile",0.35,254000
"GM","2022-06-05","3 wk ahead inc case","2022-06-25","quantile",0.35,260000
