"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.01,256000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.01,142000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.01,78700
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.01,37800
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.025,281000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.025,169000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.025,96900
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.025,55600
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.05,306000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.05,192000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.05,122000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.05,77000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.1,335000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.1,233000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.1,159000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.1,110000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.15,360000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.15,261000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.15,189000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.15,141000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.2,379000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.2,285000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.2,218000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.2,174000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.25,395000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.25,309000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.25,247000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.25,199000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.3,409000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.3,329000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.3,271000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.3,226000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.35,424000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.35,350000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.35,295000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.35,254000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.4,438000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.4,371000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.4,323000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.4,289000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.45,452000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.45,394000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.45,349000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.45,322000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.5,466000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.5,415000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.5,386000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.5,354000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.55,482000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.55,440000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.55,414000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.55,390000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.6,497000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.6,464000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.6,444000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.6,433000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.65,513000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.65,493000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.65,485000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.65,481000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.7,530000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.7,525000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.7,532000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.7,552000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.75,552000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.75,556000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.75,592000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.75,629000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.8,576000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.8,586000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.8,650000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.8,719000
"GM","2022-07-31","1 wk ahead inc case","2022-08-06","quantile",0.85,605000
"GM","2022-07-31","2 wk ahead inc case","2022-08-13","quantile",0.85,632000
"GM","2022-07-31","3 wk ahead inc case","2022-08-20","quantile",0.85,729000
"GM","2022-07-31","4 wk ahead inc case","2022-08-27","quantile",0.85,835000
