"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.01,683000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.01,547000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.01,439000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.01,299000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.025,738000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.025,669000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.025,520000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.025,391000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.05,827000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.05,769000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.05,656000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.05,560000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.1,934000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.1,933000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.1,886000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.1,794000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.15,1010000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.15,1050000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.15,1040000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.15,972000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.2,1080000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.2,1180000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.2,1190000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.2,1150000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.25,1140000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.25,1290000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.25,1310000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.25,1340000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.3,1190000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.3,1370000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.3,1480000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.3,1530000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.35,1240000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.35,1460000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.35,1630000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.35,1720000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.4,1300000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.4,1560000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.4,1780000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.4,1950000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.45,1350000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.45,1660000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.45,1950000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.45,2210000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.5,1400000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.5,1750000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.5,2150000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.5,2480000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.55,1450000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.55,1880000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.55,2340000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.55,2790000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.6,1510000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.6,2000000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.6,2560000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.6,3120000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.65,1570000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.65,2140000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.65,2800000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.65,3630000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.7,1640000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.7,2290000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.7,3140000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.7,3990000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.75,1700000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.75,2460000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.75,3450000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.75,4340000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.8,1780000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.8,2700000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.8,3860000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.8,4610000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.85,1910000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.85,3000000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.85,4290000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.85,4900000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.9,2090000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.9,3400000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.9,4720000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.9,5140000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.95,2340000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.95,4140000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.95,5180000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.95,5500000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.975,2610000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.975,4650000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.975,5580000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.975,5840000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","quantile",0.99,2900000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","quantile",0.99,5070000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","quantile",0.99,5790000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","quantile",0.99,6180000
"GM","2022-01-30","1 wk ahead inc case","2022-02-05","point",NA,1400000
"GM","2022-01-30","2 wk ahead inc case","2022-02-12","point",NA,1750000
"GM","2022-01-30","3 wk ahead inc case","2022-02-19","point",NA,2150000
"GM","2022-01-30","4 wk ahead inc case","2022-02-26","point",NA,2480000
