"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.01,116000
"GM","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.01,77300
"GM","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.01,47000
"GM","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.01,27600
"GM","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.025,129000
"GM","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.025,94000
"GM","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.025,64200
"GM","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.025,46000
"GM","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.05,139000
"GM","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.05,107000
"GM","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.05,82000
"GM","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.05,59700
"GM","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.1,151000
"GM","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.1,123000
"GM","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.1,99000
"GM","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.1,80300
"GM","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.15,159000
"GM","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.15,136000
"GM","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.15,115000
"GM","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.15,98500
"GM","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.2,166000
"GM","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.2,145000
"GM","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.2,129000
"GM","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.2,114000
"GM","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.25,172000
"GM","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.25,156000
"GM","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.25,142000
"GM","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.25,131000
"GM","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.3,179000
"GM","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.3,165000
"GM","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.3,154000
"GM","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.3,146000
"GM","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.35,184000
"GM","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.35,176000
"GM","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.35,168000
"GM","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.35,163000
"GM","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.4,191000
"GM","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.4,185000
"GM","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.4,181000
"GM","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.4,178000
"GM","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.45,197000
"GM","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.45,193000
