"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-04-24","1 wk ahead inc case","2022-04-30","quantile",0.01,420000
"GM","2022-04-24","2 wk ahead inc case","2022-05-07","quantile",0.01,293000
"GM","2022-04-24","3 wk ahead inc case","2022-05-14","quantile",0.01,181000
"GM","2022-04-24","4 wk ahead inc case","2022-05-21","quantile",0.01,101000
"GM","2022-04-24","1 wk ahead inc case","2022-04-30","quantile",0.025,471000
"GM","2022-04-24","2 wk ahead inc case","2022-05-07","quantile",0.025,333000
"GM","2022-04-24","3 wk ahead inc case","2022-05-14","quantile",0.025,226000
"GM","2022-04-24","4 wk ahead inc case","2022-05-21","quantile",0.025,142000
"GM","2022-04-24","1 wk ahead inc case","2022-04-30","quantile",0.05,509000
"GM","2022-04-24","2 wk ahead inc case","2022-05-07","quantile",0.05,386000
"GM","2022-04-24","3 wk ahead inc case","2022-05-14","quantile",0.05,279000
"GM","2022-04-24","4 wk ahead inc case","2022-05-21","quantile",0.05,194000
"GM","2022-04-24","1 wk ahead inc case","2022-04-30","quantile",0.1,554000
"GM","2022-04-24","2 wk ahead inc case","2022-05-07","quantile",0.1,455000
"GM","2022-04-24","3 wk ahead inc case","2022-05-14","quantile",0.1,357000
"GM","2022-04-24","4 wk ahead inc case","2022-05-21","quantile",0.1,276000
"GM","2022-04-24","1 wk ahead inc case","2022-04-30","quantile",0.15,587000
"GM","2022-04-24","2 wk ahead inc case","2022-05-07","quantile",0.15,505000
"GM","2022-04-24","3 wk ahead inc case","2022-05-14","quantile",0.15,412000
"GM","2022-04-24","4 wk ahead inc case","2022-05-21","quantile",0.15,334000
"GM","2022-04-24","1 wk ahead inc case","2022-04-30","quantile",0.2,615000
"GM","2022-04-24","2 wk ahead inc case","2022-05-07","quantile",0.2,545000
"GM","2022-04-24","3 wk ahead inc case","2022-05-14","quantile",0.2,466000
"GM","2022-04-24","4 wk ahead inc case","2022-05-21","quantile",0.2,392000
"GM","2022-04-24","1 wk ahead inc case","2022-04-30","quantile",0.25,638000
"GM","2022-04-24","2 wk ahead inc case","2022-05-07","quantile",0.25,578000
"GM","2022-04-24","3 wk ahead inc case","2022-05-14","quantile",0.25,514000
"GM","2022-04-24","4 wk ahead inc case","2022-05-21","quantile",0.25,446000
"GM","2022-04-24","1 wk ahead inc case","2022-04-30","quantile",0.3,657000
"GM","2022-04-24","2 wk ahead inc case","2022-05-07","quantile",0.3,609000
"GM","2022-04-24","3 wk ahead inc case","2022-05-14","quantile",0.3,554000
"GM","2022-04-24","4 wk ahead inc case","2022-05-21","quantile",0.3,501000
"GM","2022-04-24","1 wk ahead inc case","2022-04-30","quantile",0.35,678000
"GM","2022-04-24","2 wk ahead inc case","2022-05-07","quantile",0.35,646000
"GM","2022-04-24","3 wk ahead inc case","2022-05-14","quantile",0.35,602000
"GM","2022-04-24","4 wk ahead inc case","2022-05-21","quantile",0.35,564000
"GM","2022-04-24","1 wk ahead inc case","2022-04-30","quantile",0.4,697000
"GM","2022-04-24","2 wk ahead inc case","2022-05-07","quantile",0.4,676000
"GM","2022-04-24","3 wk ahead inc case","2022-05-14","quantile",0.4,653000
"GM","2022-04-24","4 wk ahead inc case","2022-05-21","quantile",0.4,625000
"GM","2022-04-24","1 wk ahead inc case","2022-04-30","quantile",0.45,717000
"GM","2022-04-24","2 wk ahead inc case","2022-05-07","quantile",0.45,711000
