"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.01,14000
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.01,9390
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.01,5740
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.01,3280
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.025,15400
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.025,11400
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.025,7510
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.025,4740
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.05,17200
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.05,13600
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.05,10300
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.05,7230
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.1,19000
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.1,16400
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.1,13600
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.1,10200
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.15,20900
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.15,18900
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.15,16300
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.15,13400
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.2,22100
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.2,20800
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.2,18900
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.2,16300
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.25,23200
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.25,22600
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.25,21200
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.25,19500
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.3,24200
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.3,24400
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.3,23700
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.3,22500
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.35,25200
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.35,26000
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.35,26400
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.35,26400
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.4,26200
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.4,27800
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.4,29200
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.4,29900
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.45,27100
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.45,30000
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.45,32100
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.45,33900
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.5,28300
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.5,32400
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.5,34700
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.5,38400
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.55,29600
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.55,34600
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.55,38100
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.55,43100
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.6,31000
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.6,37300
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.6,42800
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.6,49800
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.65,32600
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.65,40600
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.65,47400
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.65,57300
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.7,34300
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.7,43200
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.7,53100
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.7,68000
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.75,35900
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.75,46600
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.75,59500
"PL","2022-08-07","4 wk ahead inc case","2022-09-03","quantile",0.75,79400
"PL","2022-08-07","1 wk ahead inc case","2022-08-13","quantile",0.8,37900
"PL","2022-08-07","2 wk ahead inc case","2022-08-20","quantile",0.8,50800
"PL","2022-08-07","3 wk ahead inc case","2022-08-27","quantile",0.8,68300
