"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.01,11800
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.01,8120
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.01,4980
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.01,2970
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.025,13800
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.025,10100
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.025,7160
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.025,4600
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.05,15700
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.05,12500
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.05,9120
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.05,7040
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.1,17700
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.1,15700
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.1,13000
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.1,10200
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.15,19300
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.15,17800
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.15,15800
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.15,13200
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.2,20700
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.2,19700
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.2,18000
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.2,16200
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.25,21900
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.25,21800
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.25,20600
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.25,19400
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.3,23100
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.3,23500
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.3,23100
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.3,22300
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.35,24200
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.35,25400
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.35,25800
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.35,25900
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.4,25100
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.4,27200
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.4,28800
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.4,29100
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.45,26200
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.45,29100
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.45,31300
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.45,33200
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.5,27300
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.5,30900
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.5,34100
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.5,38100
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.55,28400
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.55,33300
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.55,38000
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.55,43300
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.6,29700
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.6,35900
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.6,41700
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.6,48800
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.65,30800
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.65,38800
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.65,46400
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.65,56100
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.7,32300
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.7,41200
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.7,52400
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.7,65200
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.75,34100
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.75,44800
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.75,58400
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.75,75400
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.8,36100
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.8,49400
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.8,67800
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.8,95500
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.85,38100
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.85,53500
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.85,80000
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.85,118000
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.9,40700
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.9,61200
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.9,97800
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.9,153000
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.95,45200
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.95,74700
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.95,131000
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.95,233000
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.975,49800
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.975,92500
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.975,181000
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.975,339000
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","quantile",0.99,58800
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","quantile",0.99,113000
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","quantile",0.99,243000
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","quantile",0.99,492000
"PL","2022-09-11","1 wk ahead inc case","2022-09-17","point",NA,27300
"PL","2022-09-11","2 wk ahead inc case","2022-09-24","point",NA,30900
"PL","2022-09-11","3 wk ahead inc case","2022-10-01","point",NA,34100
"PL","2022-09-11","4 wk ahead inc case","2022-10-08","point",NA,38100
