"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.01,2140
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.01,1100
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.01,538
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.01,214
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.025,2390
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.025,1330
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.025,683
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.025,357
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.05,2710
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.05,1590
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.05,903
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.05,509
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.1,3140
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.1,1970
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.1,1220
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.1,757
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.15,3450
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.15,2300
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.15,1500
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.15,1030
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.2,3690
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.2,2600
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.2,1780
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.2,1300
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.25,3920
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.25,2810
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.25,2070
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.25,1600
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.3,4120
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.3,3080
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.3,2370
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.3,1900
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.35,4310
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.35,3340
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.35,2650
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.35,2200
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.4,4510
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.4,3640
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.4,3010
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.4,2470
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.45,4710
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.45,3870
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.45,3330
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.45,2890
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.5,4910
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.5,4110
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.5,3670
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.5,3300
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.55,5100
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.55,4400
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.55,4040
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.55,3750
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.6,5310
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.6,4730
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.6,4420
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.6,4310
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.65,5580
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.65,5080
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.65,4940
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.65,4940
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.7,5830
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.7,5550
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.7,5430
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.7,5790
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.75,6120
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.75,6060
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.75,6260
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.75,6730
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.8,6480
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.8,6610
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.8,7290
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.8,8100
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.85,6910
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.85,7610
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.85,8490
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.85,9990
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.9,7490
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.9,8740
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.9,10500
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.9,13800
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.95,8380
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.95,10800
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.95,14500
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.95,19700
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.975,9170
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.975,12700
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.975,18800
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.975,29400
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.99,10100
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.99,14900
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.99,24100
"PL","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.99,43500
"PL","2022-04-17","1 wk ahead inc case","2022-04-23","point",NA,4910
"PL","2022-04-17","2 wk ahead inc case","2022-04-30","point",NA,4110
"PL","2022-04-17","3 wk ahead inc case","2022-05-07","point",NA,3670
