"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.01,330000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.01,153000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.01,72700
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.01,31800
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.025,366000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.025,192000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.025,99600
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.025,48400
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.05,395000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.05,222000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.05,121000
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.05,69200
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.1,433000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.1,257000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.1,154000
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.1,91400
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.15,456000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.15,284000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.15,179000
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.15,114000
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.2,477000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.2,308000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.2,204000
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.2,140000
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.25,493000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.25,330000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.25,229000
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.25,166000
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.3,509000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.3,354000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.3,254000
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.3,191000
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.35,527000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.35,377000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.35,279000
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.35,216000
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.4,544000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.4,401000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.4,307000
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.4,242000
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.45,563000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.45,423000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.45,335000
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.45,275000
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.5,580000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.5,452000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.5,369000
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.5,312000
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.55,596000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.55,477000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.55,404000
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.55,347000
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.6,611000
"GM","2022-04-17","2 wk ahead inc case","2022-04-30","quantile",0.6,502000
"GM","2022-04-17","3 wk ahead inc case","2022-05-07","quantile",0.6,435000
"GM","2022-04-17","4 wk ahead inc case","2022-05-14","quantile",0.6,386000
"GM","2022-04-17","1 wk ahead inc case","2022-04-23","quantile",0.65,626000
