"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.01,121000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.01,72800
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.01,42300
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.01,23600
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.025,132000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.025,83600
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.025,52000
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.025,31200
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.05,144000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.05,97000
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.05,65800
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.05,46100
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.1,157000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.1,116000
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.1,84700
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.1,65100
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.15,167000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.15,126000
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.15,99700
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.15,79400
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.2,174000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.2,138000
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.2,112000
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.2,91500
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.25,182000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.25,147000
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.25,123000
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.25,105000
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.3,188000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.3,156000
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.3,132000
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.3,117000
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.35,194000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.35,167000
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.35,144000
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.35,131000
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.4,200000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.4,177000
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.4,158000
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.4,145000
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.45,206000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.45,187000
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.45,171000
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.45,161000
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.5,211000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.5,196000
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.5,183000
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.5,177000
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.55,217000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.55,207000
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.55,198000
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.55,195000
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.6,224000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.6,218000
"GM","2022-08-28","3 wk ahead inc case","2022-09-17","quantile",0.6,214000
"GM","2022-08-28","4 wk ahead inc case","2022-09-24","quantile",0.6,219000
"GM","2022-08-28","1 wk ahead inc case","2022-09-03","quantile",0.65,231000
"GM","2022-08-28","2 wk ahead inc case","2022-09-10","quantile",0.65,230000
