"location","forecast_date","target","target_end_date","type","quantile","value"
"PL","2022-02-20","1 wk ahead inc case","2022-02-26","quantile",0.01,53000
"PL","2022-02-20","2 wk ahead inc case","2022-03-05","quantile",0.01,22100
"PL","2022-02-20","3 wk ahead inc case","2022-03-12","quantile",0.01,8830
"PL","2022-02-20","4 wk ahead inc case","2022-03-19","quantile",0.01,3690
"PL","2022-02-20","1 wk ahead inc case","2022-02-26","quantile",0.025,59400
"PL","2022-02-20","2 wk ahead inc case","2022-03-05","quantile",0.025,26800
"PL","2022-02-20","3 wk ahead inc case","2022-03-12","quantile",0.025,12600
"PL","2022-02-20","4 wk ahead inc case","2022-03-19","quantile",0.025,5350
"PL","2022-02-20","1 wk ahead inc case","2022-02-26","quantile",0.05,64900
"PL","2022-02-20","2 wk ahead inc case","2022-03-05","quantile",0.05,32200
"PL","2022-02-20","3 wk ahead inc case","2022-03-12","quantile",0.05,16200
"PL","2022-02-20","4 wk ahead inc case","2022-03-19","quantile",0.05,7880
"PL","2022-02-20","1 wk ahead inc case","2022-02-26","quantile",0.1,71600
"PL","2022-02-20","2 wk ahead inc case","2022-03-05","quantile",0.1,38200
"PL","2022-02-20","3 wk ahead inc case","2022-03-12","quantile",0.1,20900
"PL","2022-02-20","4 wk ahead inc case","2022-03-19","quantile",0.1,11800
"PL","2022-02-20","1 wk ahead inc case","2022-02-26","quantile",0.15,76000
"PL","2022-02-20","2 wk ahead inc case","2022-03-05","quantile",0.15,43200
"PL","2022-02-20","3 wk ahead inc case","2022-03-12","quantile",0.15,25100
"PL","2022-02-20","4 wk ahead inc case","2022-03-19","quantile",0.15,15600
"PL","2022-02-20","1 wk ahead inc case","2022-02-26","quantile",0.2,80000
"PL","2022-02-20","2 wk ahead inc case","2022-03-05","quantile",0.2,47100
"PL","2022-02-20","3 wk ahead inc case","2022-03-12","quantile",0.2,28700
"PL","2022-02-20","4 wk ahead inc case","2022-03-19","quantile",0.2,18600
"PL","2022-02-20","1 wk ahead inc case","2022-02-26","quantile",0.25,83400
"PL","2022-02-20","2 wk ahead inc case","2022-03-05","quantile",0.25,51100
"PL","2022-02-20","3 wk ahead inc case","2022-03-12","quantile",0.25,32700
"PL","2022-02-20","4 wk ahead inc case","2022-03-19","quantile",0.25,21700
"PL","2022-02-20","1 wk ahead inc case","2022-02-26","quantile",0.3,86900
"PL","2022-02-20","2 wk ahead inc case","2022-03-05","quantile",0.3,55000
"PL","2022-02-20","3 wk ahead inc case","2022-03-12","quantile",0.3,36400
"PL","2022-02-20","4 wk ahead inc case","2022-03-19","quantile",0.3,25700
"PL","2022-02-20","1 wk ahead inc case","2022-02-26","quantile",0.35,90300
