"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.01,472000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.01,292000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.01,170000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.01,99400
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.025,573000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.025,364000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.025,236000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.025,146000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.05,622000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.05,442000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.05,311000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.05,224000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.1,714000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.1,544000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.1,415000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.1,328000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.15,772000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.15,615000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.15,498000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.15,406000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.2,819000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.2,677000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.2,571000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.2,474000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.25,862000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.25,734000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.25,635000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.25,560000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.3,894000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.3,780000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.3,705000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.3,628000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.35,927000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.35,838000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.35,766000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.35,704000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.4,965000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.4,894000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.4,842000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.4,785000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.45,1000000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.45,956000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.45,915000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.45,877000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.5,1040000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.5,1010000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.5,991000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.5,982000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.55,1080000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.55,1090000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.55,1100000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.55,1080000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.6,1120000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.6,1160000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.6,1190000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.6,1210000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.65,1160000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.65,1240000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.65,1290000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.65,1350000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.7,1210000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.7,1330000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.7,1400000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.7,1550000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.75,1280000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.75,1440000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.75,1550000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.75,1790000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.8,1350000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.8,1550000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.8,1760000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.8,2090000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.85,1440000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.85,1660000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.85,2000000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.85,2450000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.9,1550000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.9,1880000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.9,2420000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.9,3080000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.95,1750000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.95,2310000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.95,3160000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.95,4170000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.975,1900000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.975,2820000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.975,4000000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.975,4900000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","quantile",0.99,2200000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","quantile",0.99,3390000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","quantile",0.99,4850000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","quantile",0.99,5440000
"GM","2022-03-06","1 wk ahead inc case","2022-03-12","point",NA,1040000
"GM","2022-03-06","2 wk ahead inc case","2022-03-19","point",NA,1010000
"GM","2022-03-06","3 wk ahead inc case","2022-03-26","point",NA,991000
"GM","2022-03-06","4 wk ahead inc case","2022-04-02","point",NA,982000
