"location","forecast_date","target","target_end_date","type","quantile","value"
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.01,279000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.01,115000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.01,41700
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.01,15000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.025,324000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.025,146000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.025,65000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.025,30200
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.05,360000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.05,174000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.05,89700
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.05,46100
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.1,413000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.1,223000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.1,123000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.1,73000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.15,446000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.15,261000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.15,163000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.15,98600
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.2,473000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.2,295000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.2,196000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.2,130000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.25,504000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.25,328000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.25,223000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.25,164000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.3,537000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.3,360000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.3,258000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.3,193000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.35,568000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.35,388000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.35,290000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.35,225000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.4,593000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.4,421000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.4,323000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.4,257000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.45,621000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.45,455000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.45,355000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.45,295000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.5,655000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.5,497000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.5,403000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.5,333000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.55,690000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.55,538000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.55,446000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.55,380000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.6,732000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.6,577000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.6,493000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.6,428000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.65,771000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.65,628000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.65,546000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.65,493000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.7,815000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.7,677000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.7,597000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.7,569000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.75,869000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.75,741000
"GM","2022-03-27","3 wk ahead inc case","2022-04-16","quantile",0.75,678000
"GM","2022-03-27","4 wk ahead inc case","2022-04-23","quantile",0.75,656000
"GM","2022-03-27","1 wk ahead inc case","2022-04-02","quantile",0.8,936000
"GM","2022-03-27","2 wk ahead inc case","2022-04-09","quantile",0.8,808000
