"quantile","value","type","location","target","forecast_date","target_end_date"
0.99,365099,"quantile","GM","2 wk ahead inc case","2021-04-25","2021-05-08"
0.01,32702,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.025,38084,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.05,44260,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.1,53722,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.15,62261,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.2,70662,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.25,77082,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.3,89168,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.35,96799,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.4,106052,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.45,113772,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.5,124086,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
NA,124086,"point","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.55,136882,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.6,149018,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.65,158851,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.7,169190,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.75,191030,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.8,209718,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.85,230017,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.9,262404,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.95,325351,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.975,386718,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.99,488642,"quantile","GM","3 wk ahead inc case","2021-04-25","2021-05-15"
0.01,23013,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.025,29091,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.05,35198,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.1,45876,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.15,53925,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.2,59786,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.25,69852,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.3,80473,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.35,89762,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.4,99841,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.45,110943,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.5,122950,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
NA,122950,"point","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.55,134854,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.6,147175,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.65,158614,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.7,176005,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.75,199355,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.8,229697,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.85,259401,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.9,306333,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.95,380676,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.975,497578,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
0.99,692390,"quantile","GM","4 wk ahead inc case","2021-04-25","2021-05-22"
