"quantile","value","type","location","target","forecast_date","target_end_date"
0.025,12535,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.05,13565,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.1,15081,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.15,16365,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.2,17442,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.25,18270,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.3,18892,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.35,19847,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.4,20513,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.45,21425,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.5,22390,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
NA,22390,"point","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.55,23224,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.6,24203,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.65,25184,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.7,26202,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.75,27666,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.8,29471,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.85,31292,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.9,33773,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.95,38124,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.975,40990,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.99,45054,"quantile","PL","2 wk ahead inc case","2021-05-16","2021-05-29"
0.01,8961,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.025,10335,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.05,11367,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.1,12570,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.15,13515,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.2,14884,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.25,15662,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.3,16491,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.35,17667,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.4,18914,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.45,20011,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.5,20986,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
NA,20986,"point","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.55,22073,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.6,23285,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.65,24503,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.7,25878,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.75,27791,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.8,30149,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.85,32502,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.9,35476,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.95,40763,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.975,46185,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.99,50827,"quantile","PL","3 wk ahead inc case","2021-05-16","2021-06-05"
0.01,6924,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.025,8116,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.05,8969,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.1,10313,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.15,11619,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.2,12691,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.25,13776,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.3,14788,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.35,16400,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.4,17712,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.45,19036,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.5,20087,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
NA,20087,"point","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.55,21217,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.6,22556,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.65,23976,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.7,25691,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.75,27354,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.8,29901,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.85,32402,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.9,37421,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.95,44827,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.975,50493,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
0.99,61771,"quantile","PL","4 wk ahead inc case","2021-05-16","2021-06-12"
