"quantile","value","type","location","target","forecast_date","target_end_date"
0.7,151874,"quantile","PL","3 wk ahead inc case","2021-04-11","2021-05-01"
0.75,163682,"quantile","PL","3 wk ahead inc case","2021-04-11","2021-05-01"
0.8,176271,"quantile","PL","3 wk ahead inc case","2021-04-11","2021-05-01"
0.85,190798,"quantile","PL","3 wk ahead inc case","2021-04-11","2021-05-01"
0.9,209344,"quantile","PL","3 wk ahead inc case","2021-04-11","2021-05-01"
0.95,237827,"quantile","PL","3 wk ahead inc case","2021-04-11","2021-05-01"
0.975,269365,"quantile","PL","3 wk ahead inc case","2021-04-11","2021-05-01"
0.99,314260,"quantile","PL","3 wk ahead inc case","2021-04-11","2021-05-01"
0.01,26202,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.025,32699,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.05,39718,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.1,49643,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.15,59261,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.2,66396,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.25,71744,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.3,77342,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.35,85118,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.4,93027,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.45,99355,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.5,109447,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
NA,109447,"point","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.55,117982,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.6,125838,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.65,135976,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.7,147031,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.75,155453,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.8,169771,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.85,190166,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.9,214927,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.95,262309,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.975,313131,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
0.99,379112,"quantile","PL","4 wk ahead inc case","2021-04-11","2021-05-08"
