"quantile","value","type","location","target","forecast_date","target_end_date"
0.01,39085,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.025,46299,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.05,52700,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.1,60574,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.15,65544,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.2,73050,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.25,78490,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.3,84211,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.35,90526,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.4,95548,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.45,101330,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.5,106833,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
NA,106833,"point","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.55,112799,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.6,118574,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.65,124606,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.7,131691,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.75,140022,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.8,150900,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.85,163966,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.9,185812,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.95,209499,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.975,233302,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.99,260563,"quantile","GM","1 wk ahead inc case","2021-04-18","2021-04-24"
0.01,24361,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.025,29323,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.05,34979,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.1,42728,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.15,50280,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.2,56875,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.25,63863,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.3,70408,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.35,76061,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.4,81174,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.45,87094,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.5,93728,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
NA,93728,"point","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.55,101111,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.6,108016,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.65,119387,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.7,128647,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.75,139030,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
0.8,150136,"quantile","GM","2 wk ahead inc case","2021-04-18","2021-05-01"
