"quantile","value","type","location","target","forecast_date","target_end_date"
0.025,360,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.05,413,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.1,473,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.15,541,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.2,586,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.25,637,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.3,693,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.35,740,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.4,779,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.45,828,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.5,881,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
NA,881,"point","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.55,937,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.6,987,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.65,1050,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.7,1115,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.75,1213,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.8,1326,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.85,1450,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.9,1588,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.95,1826,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.975,2021,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.99,2277,"quantile","PL","2 wk ahead inc case","2021-06-20","2021-07-03"
0.01,161,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.025,198,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.05,242,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.1,296,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.15,341,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.2,388,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.25,437,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.3,487,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.35,526,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.4,574,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.45,625,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.5,668,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
NA,668,"point","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.55,713,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.6,778,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.65,834,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.7,917,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.75,1010,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.8,1141,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.85,1282,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.9,1456,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.95,1770,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.975,2063,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.99,2468,"quantile","PL","3 wk ahead inc case","2021-06-20","2021-07-10"
0.01,69,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.025,93,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.05,134,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.1,176,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.15,214,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.2,260,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.25,300,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.3,342,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.35,385,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.4,427,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.45,469,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.5,515,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
NA,515,"point","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.55,566,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.6,615,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.65,679,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.7,764,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.75,856,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.8,961,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.85,1090,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.9,1388,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.95,1813,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.975,2205,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
0.99,2776,"quantile","PL","4 wk ahead inc case","2021-06-20","2021-07-17"
