"quantile","value","type","location","target","forecast_date","target_end_date"
0.05,180,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.1,198,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.15,214,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.2,231,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.25,245,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.3,259,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.35,271,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.4,284,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.45,298,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.5,311,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
NA,311,"point","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.55,323,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.6,340,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.65,359,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.7,381,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.75,404,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.8,429,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.85,461,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.9,518,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.95,629,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.975,710,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.99,856,"quantile","GM","3 wk ahead inc death","2021-06-06","2021-06-26"
0.01,97,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.025,111,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.05,121,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.1,138,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.15,151,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.2,166,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.25,176,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.3,188,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.35,199,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.4,211,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.45,224,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.5,235,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
NA,235,"point","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.55,247,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.6,265,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.65,282,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.7,297,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.75,319,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.8,347,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.85,378,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.9,422,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.95,511,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.975,655,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
0.99,919,"quantile","GM","4 wk ahead inc death","2021-06-06","2021-07-03"
