"quantile","value","type","location","target","forecast_date","target_end_date"
0.3,42646,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.35,44724,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.4,47143,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.45,49657,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.5,52964,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
NA,52964,"point","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.55,55987,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.6,59749,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.65,63117,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.7,67159,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.75,70630,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.8,75111,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.85,81957,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.9,88885,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.95,98295,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.975,116288,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.99,132676,"quantile","PL","3 wk ahead inc case","2021-04-25","2021-05-15"
0.01,11363,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.025,15118,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.05,19375,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.1,23402,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.15,26839,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.2,29507,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.25,31964,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.3,34157,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.35,36058,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.4,38516,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.45,41395,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.5,44330,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
NA,44330,"point","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.55,47591,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.6,51244,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.65,55003,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.7,58698,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.75,63354,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.8,69159,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.85,78294,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.9,85205,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.95,101677,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.975,112697,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
0.99,140974,"quantile","PL","4 wk ahead inc case","2021-04-25","2021-05-22"
