"forecast_date","target","target_end_date","location","type","quantile","value"
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","point",NA,397178
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","point",NA,397178
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","point",NA,397178
"2021-12-06","4 wk ahead inc case","2022-01-01","GM","point",NA,397178
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.01,327441
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.025,354697
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.05,367123
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.1,376162
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.15,386007
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.2,388395
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.25,392052
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.3,394186
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.35,395327
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.4,396165
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.45,396793
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.5,397178
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.55,397563
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.6,398191
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.65,399029
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.7,400170
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.75,402304
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.8,405961
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.85,408349
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.9,418194
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.95,427233
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.975,439659
"2021-12-06","1 wk ahead inc case","2021-12-11","GM","quantile",0.99,466915
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.01,315578
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.025,333777
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.05,352174
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.1,366417
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.15,374105
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.2,379439
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.25,385313
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.3,388476
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.35,391373
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.4,393977
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.45,395769
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.5,397178
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.55,398572
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.6,400386
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.65,402923
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.7,405912
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.75,409053
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.8,415005
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.85,420505
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.9,427903
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.95,442318
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.975,460258
"2021-12-06","2 wk ahead inc case","2021-12-18","GM","quantile",0.99,478253
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.01,306364
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.025,322319
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.05,340113
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.1,357283
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.15,367082
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.2,373972
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.25,379368
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.3,384475
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.35,388274
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.4,391636
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.45,394690
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.5,397178
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.55,399670
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.6,402680
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.65,406041
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.7,409842
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.75,415017
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.8,420484
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.85,427053
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.9,436871
"2021-12-06","3 wk ahead inc case","2021-12-25","GM","quantile",0.95,453819
