"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.01,888
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.025,993
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.05,1094
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.1,1223
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.15,1318
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.2,1400
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.25,1473
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.3,1542
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.35,1610
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.4,1676
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.45,1743
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.5,1811
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.55,1883
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.6,1958
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.65,2039
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.7,2127
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.75,2228
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.8,2345
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.85,2489
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.9,2683
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.95,2999
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.975,3303
"2022-05-23","1 wk ahead inc case","2022-05-28","PL","quantile",0.99,3696
"2022-05-23","2 wk ahead inc case","2022-06-04","PL","quantile",0.01,497
"2022-05-23","2 wk ahead inc case","2022-06-04","PL","quantile",0.025,585
"2022-05-23","2 wk ahead inc case","2022-06-04","PL","quantile",0.05,673
"2022-05-23","2 wk ahead inc case","2022-06-04","PL","quantile",0.1,791
"2022-05-23","2 wk ahead inc case","2022-06-04","PL","quantile",0.15,882
"2022-05-23","2 wk ahead inc case","2022-06-04","PL","quantile",0.2,962
"2022-05-23","2 wk ahead inc case","2022-06-04","PL","quantile",0.25,1036
"2022-05-23","2 wk ahead inc case","2022-06-04","PL","quantile",0.3,1108
"2022-05-23","2 wk ahead inc case","2022-06-04","PL","quantile",0.35,1178
"2022-05-23","2 wk ahead inc case","2022-06-04","PL","quantile",0.4,1249
