"forecast_date","target","target_end_date","location","type","quantile","value"
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.01,120422
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.025,127698
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.05,134306
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.1,142351
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.15,148049
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.2,152740
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.25,156882
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.3,160698
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.35,164317
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.4,167826
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.45,171292
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.5,174774
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.55,178326
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.6,182009
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.65,185896
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.7,190083
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.75,194706
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.8,199987
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.85,206323
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.9,214582
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.95,227435
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.975,239205
"2021-04-19","1 wk ahead inc case","2021-04-24","GM","quantile",0.99,253657
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.01,95735
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.025,108247
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.05,120309
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.1,135893
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.15,147532
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.2,157489
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.25,166566
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.3,175162
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.35,183522
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.4,191825
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.45,200215
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.5,208830
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.55,217816
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.6,227342
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.65,237627
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.7,248970
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.75,261818
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.8,276907
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.85,295597
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.9,320914
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.95,362482
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.975,402872
"2021-04-19","2 wk ahead inc case","2021-05-01","GM","quantile",0.99,455526
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.01,73197
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.025,88802
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.05,104859
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.1,127006
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.15,144536
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.2,160177
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.25,174938
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.3,189350
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.35,203763
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.4,218452
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.45,233671
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.5,249683
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.55,266793
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.6,285380
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.65,305953
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.7,329240
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.75,356364
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.8,389205
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.85,431324
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.9,490855
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.95,594531
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.975,702031
"2021-04-19","3 wk ahead inc case","2021-05-08","GM","quantile",0.99,851693
"2021-04-19","4 wk ahead inc case","2021-05-15","GM","quantile",0.01,55508
"2021-04-19","4 wk ahead inc case","2021-05-15","GM","quantile",0.025,72350
"2021-04-19","4 wk ahead inc case","2021-05-15","GM","quantile",0.05,90868
"2021-04-19","4 wk ahead inc case","2021-05-15","GM","quantile",0.1,118174
"2021-04-19","4 wk ahead inc case","2021-05-15","GM","quantile",0.15,141096
"2021-04-19","4 wk ahead inc case","2021-05-15","GM","quantile",0.2,162444
"2021-04-19","4 wk ahead inc case","2021-05-15","GM","quantile",0.25,183315
"2021-04-19","4 wk ahead inc case","2021-05-15","GM","quantile",0.3,204334
