date,location,location_name,value
2021-07-09,GM,Germany,91190
2021-07-09,GM01,Baden-Württemberg State,10312
2021-07-09,GM02,Free State of Bavaria,15289
2021-07-09,GM03,Free Hanseatic City of Bremen,488
2021-07-09,GM04,Free Hanseatic City of Hamburg,1598
2021-07-09,GM05,Hesse State,7552
2021-07-09,GM06,Lower Saxony State,5794
2021-07-09,GM07,North Rhine-Westphalia State,17197
2021-07-09,GM08,Rhineland-Palatinate State,3894
2021-07-09,GM09,Saarland State,1028
2021-07-09,GM10,Schleswig-Holstein State,1623
2021-07-09,GM11,Brandenburg State,3811
2021-07-09,GM12,Mecklenburg-Western Pomerania State,1161
2021-07-09,GM13,Free State of Saxony,10102
2021-07-09,GM14,Sachsen-Anhalt State,3428
2021-07-09,GM15,Free State of Thuringia,4350
2021-07-09,GM16,Berlin State,3563
