date,location,location_name,value
2021-09-02,GM,Germany,92256
2021-09-02,GM01,Baden-Württemberg State,10480
2021-09-02,GM02,Free State of Bavaria,15420
2021-09-02,GM03,Free Hanseatic City of Bremen,498
2021-09-02,GM04,Free Hanseatic City of Hamburg,1643
2021-09-02,GM05,Hesse State,7638
2021-09-02,GM06,Lower Saxony State,5855
2021-09-02,GM07,North Rhine-Westphalia State,17437
2021-09-02,GM08,Rhineland-Palatinate State,3932
2021-09-02,GM09,Saarland State,1035
2021-09-02,GM10,Schleswig-Holstein State,1654
2021-09-02,GM11,Brandenburg State,3825
2021-09-02,GM12,Mecklenburg-Western Pomerania State,1192
2021-09-02,GM13,Free State of Saxony,10167
2021-09-02,GM14,Sachsen-Anhalt State,3492
2021-09-02,GM15,Free State of Thuringia,4395
2021-09-02,GM16,Berlin State,3593
