date,location,location_name,value
2022-12-20,GM,Germany,160045
2022-12-20,GM01,Baden-Württemberg State,18428
2022-12-20,GM02,Free State of Bavaria,27375
2022-12-20,GM03,Free Hanseatic City of Bremen,909
2022-12-20,GM04,Free Hanseatic City of Hamburg,3337
2022-12-20,GM05,Hesse State,11827
2022-12-20,GM06,Lower Saxony State,12118
2022-12-20,GM07,North Rhine-Westphalia State,29534
2022-12-20,GM08,Rhineland-Palatinate State,6612
2022-12-20,GM09,Saarland State,1997
2022-12-20,GM10,Schleswig-Holstein State,3241
2022-12-20,GM11,Brandenburg State,6255
2022-12-20,GM12,Mecklenburg-Western Pomerania State,2632
2022-12-20,GM13,Free State of Saxony,16480
2022-12-20,GM14,Sachsen-Anhalt State,6092
2022-12-20,GM15,Free State of Thuringia,8007
2022-12-20,GM16,Berlin State,5201
