date,location,location_name,value
2021-07-29,GM,Germany,91607
2021-07-29,GM01,Baden-Württemberg State,10389
2021-07-29,GM02,Free State of Bavaria,15326
2021-07-29,GM03,Free Hanseatic City of Bremen,493
2021-07-29,GM04,Free Hanseatic City of Hamburg,1610
2021-07-29,GM05,Hesse State,7581
2021-07-29,GM06,Lower Saxony State,5814
2021-07-29,GM07,North Rhine-Westphalia State,17287
2021-07-29,GM08,Rhineland-Palatinate State,3906
2021-07-29,GM09,Saarland State,1029
2021-07-29,GM10,Schleswig-Holstein State,1634
2021-07-29,GM11,Brandenburg State,3817
2021-07-29,GM12,Mecklenburg-Western Pomerania State,1177
2021-07-29,GM13,Free State of Saxony,10132
2021-07-29,GM14,Sachsen-Anhalt State,3451
2021-07-29,GM15,Free State of Thuringia,4380
2021-07-29,GM16,Berlin State,3581
