date,location,location_name,value
2021-05-27,GM,Germany,87995
2021-05-27,GM01,Baden-Württemberg State,9893
2021-05-27,GM02,Free State of Bavaria,14893
2021-05-27,GM03,Free Hanseatic City of Bremen,473
2021-05-27,GM04,Free Hanseatic City of Hamburg,1548
2021-05-27,GM05,Hesse State,7282
2021-05-27,GM06,Lower Saxony State,5584
2021-05-27,GM07,North Rhine-Westphalia State,16639
2021-05-27,GM08,Rhineland-Palatinate State,3716
2021-05-27,GM09,Saarland State,1003
2021-05-27,GM10,Schleswig-Holstein State,1586
2021-05-27,GM11,Brandenburg State,3710
2021-05-27,GM12,Mecklenburg-Western Pomerania State,1116
2021-05-27,GM13,Free State of Saxony,9612
2021-05-27,GM14,Sachsen-Anhalt State,3304
2021-05-27,GM15,Free State of Thuringia,4176
2021-05-27,GM16,Berlin State,3460
