date,location,location_name,value
2021-10-27,GM,Germany,95359
2021-10-27,GM01,Baden-Württemberg State,10936
2021-10-27,GM02,Free State of Bavaria,16004
2021-10-27,GM03,Free Hanseatic City of Bremen,528
2021-10-27,GM04,Free Hanseatic City of Hamburg,1808
2021-10-27,GM05,Hesse State,7841
2021-10-27,GM06,Lower Saxony State,6073
2021-10-27,GM07,North Rhine-Westphalia State,18157
2021-10-27,GM08,Rhineland-Palatinate State,4070
2021-10-27,GM09,Saarland State,1064
2021-10-27,GM10,Schleswig-Holstein State,1717
2021-10-27,GM11,Brandenburg State,3907
2021-10-27,GM12,Mecklenburg-Western Pomerania State,1231
2021-10-27,GM13,Free State of Saxony,10290
2021-10-27,GM14,Sachsen-Anhalt State,3573
2021-10-27,GM15,Free State of Thuringia,4476
2021-10-27,GM16,Berlin State,3684
