date,location,location_name,value
2021-07-10,GM,Germany,91225
2021-07-10,GM01,Baden-Württemberg State,10317
2021-07-10,GM02,Free State of Bavaria,15294
2021-07-10,GM03,Free Hanseatic City of Bremen,488
2021-07-10,GM04,Free Hanseatic City of Hamburg,1599
2021-07-10,GM05,Hesse State,7555
2021-07-10,GM06,Lower Saxony State,5798
2021-07-10,GM07,North Rhine-Westphalia State,17203
2021-07-10,GM08,Rhineland-Palatinate State,3894
2021-07-10,GM09,Saarland State,1028
2021-07-10,GM10,Schleswig-Holstein State,1626
2021-07-10,GM11,Brandenburg State,3812
2021-07-10,GM12,Mecklenburg-Western Pomerania State,1161
2021-07-10,GM13,Free State of Saxony,10103
2021-07-10,GM14,Sachsen-Anhalt State,3430
2021-07-10,GM15,Free State of Thuringia,4353
2021-07-10,GM16,Berlin State,3564
