date,location,location_name,value
2022-07-08,GM,Germany,141758
2022-07-08,GM01,Baden-Württemberg State,16393
2022-07-08,GM02,Free State of Bavaria,24537
2022-07-08,GM03,Free Hanseatic City of Bremen,795
2022-07-08,GM04,Free Hanseatic City of Hamburg,2738
2022-07-08,GM05,Hesse State,10442
2022-07-08,GM06,Lower Saxony State,9758
2022-07-08,GM07,North Rhine-Westphalia State,25873
2022-07-08,GM08,Rhineland-Palatinate State,5778
2022-07-08,GM09,Saarland State,1731
2022-07-08,GM10,Schleswig-Holstein State,2626
2022-07-08,GM11,Brandenburg State,5728
2022-07-08,GM12,Mecklenburg-Western Pomerania State,2271
2022-07-08,GM13,Free State of Saxony,15620
2022-07-08,GM14,Sachsen-Anhalt State,5426
2022-07-08,GM15,Free State of Thuringia,7381
2022-07-08,GM16,Berlin State,4661
