date,location,location_name,value
2022-02-03,GM,Germany,118334
2022-02-03,GM01,Baden-Württemberg State,13720
2022-02-03,GM02,Free State of Bavaria,20563
2022-02-03,GM03,Free Hanseatic City of Bremen,654
2022-02-03,GM04,Free Hanseatic City of Hamburg,2150
2022-02-03,GM05,Hesse State,8855
2022-02-03,GM06,Lower Saxony State,7120
2022-02-03,GM07,North Rhine-Westphalia State,21193
2022-02-03,GM08,Rhineland-Palatinate State,4819
2022-02-03,GM09,Saarland State,1335
2022-02-03,GM10,Schleswig-Holstein State,1984
2022-02-03,GM11,Brandenburg State,5012
2022-02-03,GM12,Mecklenburg-Western Pomerania State,1650
2022-02-03,GM13,Free State of Saxony,14105
2022-02-03,GM14,Sachsen-Anhalt State,4613
2022-02-03,GM15,Free State of Thuringia,6432
2022-02-03,GM16,Berlin State,4129
