date,location,location_name,value
2021-10-11,GM,Germany,94209
2021-10-11,GM01,Baden-Württemberg State,10763
2021-10-11,GM02,Free State of Bavaria,15772
2021-10-11,GM03,Free Hanseatic City of Bremen,518
2021-10-11,GM04,Free Hanseatic City of Hamburg,1754
2021-10-11,GM05,Hesse State,7781
2021-10-11,GM06,Lower Saxony State,6000
2021-10-11,GM07,North Rhine-Westphalia State,17926
2021-10-11,GM08,Rhineland-Palatinate State,4017
2021-10-11,GM09,Saarland State,1055
2021-10-11,GM10,Schleswig-Holstein State,1693
2021-10-11,GM11,Brandenburg State,3866
2021-10-11,GM12,Mecklenburg-Western Pomerania State,1207
2021-10-11,GM13,Free State of Saxony,10235
2021-10-11,GM14,Sachsen-Anhalt State,3549
2021-10-11,GM15,Free State of Thuringia,4426
2021-10-11,GM16,Berlin State,3647
