date,location,location_name,value
2022-01-17,GM,Germany,115649
2022-01-17,GM01,Baden-Württemberg State,13426
2022-01-17,GM02,Free State of Bavaria,20177
2022-01-17,GM03,Free Hanseatic City of Bremen,620
2022-01-17,GM04,Free Hanseatic City of Hamburg,2049
2022-01-17,GM05,Hesse State,8672
2022-01-17,GM06,Lower Saxony State,6994
2022-01-17,GM07,North Rhine-Westphalia State,20750
2022-01-17,GM08,Rhineland-Palatinate State,4734
2022-01-17,GM09,Saarland State,1299
2022-01-17,GM10,Schleswig-Holstein State,1915
2022-01-17,GM11,Brandenburg State,4875
2022-01-17,GM12,Mecklenburg-Western Pomerania State,1572
2022-01-17,GM13,Free State of Saxony,13773
2022-01-17,GM14,Sachsen-Anhalt State,4471
2022-01-17,GM15,Free State of Thuringia,6255
2022-01-17,GM16,Berlin State,4067
