date,location,location_name,value
2021-07-06,GM,Germany,91062
2021-07-06,GM01,Baden-Württemberg State,10282
2021-07-06,GM02,Free State of Bavaria,15278
2021-07-06,GM03,Free Hanseatic City of Bremen,488
2021-07-06,GM04,Free Hanseatic City of Hamburg,1597
2021-07-06,GM05,Hesse State,7545
2021-07-06,GM06,Lower Saxony State,5770
2021-07-06,GM07,North Rhine-Westphalia State,17172
2021-07-06,GM08,Rhineland-Palatinate State,3894
2021-07-06,GM09,Saarland State,1027
2021-07-06,GM10,Schleswig-Holstein State,1623
2021-07-06,GM11,Brandenburg State,3810
2021-07-06,GM12,Mecklenburg-Western Pomerania State,1158
2021-07-06,GM13,Free State of Saxony,10089
2021-07-06,GM14,Sachsen-Anhalt State,3427
2021-07-06,GM15,Free State of Thuringia,4341
2021-07-06,GM16,Berlin State,3561
